 (150)
23 (36)
12 (36)
32 (45)
43 (46)
31 (50)
41 (50)
51 (50)
52 (50)
53 (50)
42 (54)
13 (55)
33 (55)
22 (57)
21 (57)
11 (59)
32 42 13 (12)
32 42 22 (12)
32 42 21 (31)
32 42 11 (12)
32 13 22 (6)
32 13 21 (6)
32 22 11 (1)
32 21 11 (11)
43 31 13 (1)
43 31 33 (1)
43 31 22 (1)
43 51 33 (1)
43 51 22 (1)
43 53 13 (36)
43 53 33 (44)
43 53 22 (22)
43 53 21 (17)
43 13 33 (37)
43 13 22 (20)
43 13 21 (12)
43 33 22 (24)
43 33 21 (17)
31 41 51 (45)
31 41 52 (2)
31 41 42 (1)
31 41 22 (17)
31 41 21 (2)
31 41 11 (46)
31 51 22 (17)
31 51 21 (2)
31 51 11 (43)
31 52 11 (2)
31 42 13 (1)
31 42 33 (1)
31 42 21 (1)
31 42 11 (1)
31 13 33 (2)
31 13 22 (1)
31 13 21 (1)
31 33 22 (1)
31 33 21 (1)
31 22 11 (17)
31 21 11 (2)
41 51 52 (1)
41 51 53 (1)
41 51 22 (18)
41 51 21 (2)
41 51 11 (44)
41 52 22 (1)
41 52 11 (3)
41 42 11 (1)
41 22 11 (18)
41 21 11 (2)
51 52 22 (1)
51 52 21 (1)
51 52 11 (1)
51 42 13 (1)
51 42 21 (1)
51 13 21 (1)
51 33 22 (1)
51 22 11 (18)
51 21 11 (2)
52 42 13 (14)
52 42 33 (4)
52 42 22 (14)
52 42 21 (31)
52 42 11 (11)
52 13 33 (3)
52 13 22 (8)
52 13 21 (6)
52 33 22 (2)
52 33 21 (2)
52 22 11 (2)
52 21 11 (10)
53 42 13 (2)
53 42 33 (4)
53 42 22 (1)
53 42 21 (4)
53 42 11 (1)
53 13 33 (38)
53 13 22 (20)
53 13 21 (13)
53 33 22 (23)
53 33 21 (20)
53 21 11 (1)
42 13 33 (6)
42 13 22 (9)
42 13 21 (9)
42 33 22 (3)
42 33 21 (6)
42 22 11 (1)
42 21 11 (11)
13 33 22 (23)
13 33 21 (15)
23 12 32 52 (1)
23 12 32 42 (1)
23 12 31 41 (2)
23 12 31 51 (2)
23 12 41 51 (3)
23 12 41 53 (1)
23 12 51 53 (1)
23 12 52 42 (1)
23 32 52 42 (1)
23 43 53 13 (5)
23 43 53 33 (5)
23 43 13 33 (5)
23 31 41 51 (26)
23 31 41 52 (2)
23 31 41 42 (1)
23 31 41 11 (27)
23 31 51 11 (24)
23 31 52 11 (2)
23 31 42 11 (1)
23 41 51 53 (1)
23 41 51 11 (24)
23 41 52 11 (2)
23 41 42 11 (1)
23 53 13 33 (5)
12 32 51 52 (1)
12 32 51 21 (1)
12 32 52 42 (20)
12 32 52 22 (5)
12 32 52 21 (15)
12 32 42 22 (5)
12 32 42 21 (14)
12 43 51 33 (1)
12 43 51 22 (1)
12 43 53 33 (8)
12 43 53 22 (3)
12 43 53 21 (5)
12 43 33 22 (4)
12 43 33 21 (5)
12 31 41 51 (2)
12 41 51 53 (1)
12 51 52 21 (1)
12 51 33 22 (1)
12 52 42 33 (1)
12 52 42 22 (5)
12 52 42 21 (15)
12 52 33 21 (1)
12 53 42 33 (2)
12 53 42 21 (2)
12 53 33 22 (3)
12 53 33 21 (7)
12 42 33 21 (3)
32 51 52 21 (1)
32 51 42 13 (1)
32 51 42 21 (1)
32 51 13 21 (1)
32 52 42 13 (11)
32 52 42 22 (12)
32 52 42 21 (29)
32 52 42 11 (11)
32 52 13 22 (6)
32 52 13 21 (5)
32 52 22 11 (1)
32 52 21 11 (10)
32 53 42 21 (1)
32 53 42 11 (1)
32 53 21 11 (1)
32 42 13 22 (6)
32 42 13 21 (6)
32 42 22 11 (1)
32 42 21 11 (11)
43 31 13 33 (1)
43 31 13 22 (1)
43 31 33 22 (1)
43 51 33 22 (1)
43 53 13 33 (36)
43 53 13 22 (19)
43 53 13 21 (12)
43 53 33 22 (22)
43 53 33 21 (17)
43 13 33 22 (20)
43 13 33 21 (12)
31 41 51 22 (17)
31 41 51 21 (2)
31 41 51 11 (43)
31 41 52 11 (2)
31 41 42 11 (1)
31 41 22 11 (17)
31 41 21 11 (2)
31 51 22 11 (17)
31 51 21 11 (2)
31 42 13 33 (1)
31 42 13 21 (1)
31 42 33 21 (1)
31 13 33 22 (1)
31 13 33 21 (1)
41 51 52 22 (1)
41 51 52 11 (1)
41 51 22 11 (18)
41 51 21 11 (2)
41 52 22 11 (1)
51 52 22 11 (1)
51 42 13 21 (1)
52 42 13 33 (3)
52 42 13 22 (8)
52 42 13 21 (6)
52 42 33 22 (2)
52 42 33 21 (2)
52 42 22 11 (1)
52 42 21 11 (10)
52 13 33 22 (2)
52 13 33 21 (1)
53 42 13 33 (2)
53 42 13 22 (1)
53 42 13 21 (1)
53 42 33 22 (1)
53 42 33 21 (3)
53 42 21 11 (1)
53 13 33 22 (20)
53 13 33 21 (13)
42 13 33 22 (3)
42 13 33 21 (3)
23 12 32 52 42 (1)
23 12 31 41 51 (2)
23 12 41 51 53 (1)
23 43 53 13 33 (5)
23 31 41 51 11 (24)
23 31 41 52 11 (2)
23 31 41 42 11 (1)
12 32 51 52 21 (1)
12 32 52 42 22 (5)
12 32 52 42 21 (14)
12 43 51 33 22 (1)
12 43 53 33 22 (3)
12 43 53 33 21 (5)
12 52 42 33 21 (1)
12 53 42 33 21 (2)
32 51 42 13 21 (1)
32 52 42 13 22 (6)
32 52 42 13 21 (5)
32 52 42 22 11 (1)
32 52 42 21 11 (10)
32 53 42 21 11 (1)
43 31 13 33 22 (1)
43 53 13 33 22 (19)
43 53 13 33 21 (12)
31 41 51 22 11 (17)
31 41 51 21 11 (2)
31 42 13 33 21 (1)
41 51 52 22 11 (1)
52 42 13 33 22 (2)
52 42 13 33 21 (1)
53 42 13 33 22 (1)
53 42 13 33 21 (1)
