 (150)
23 (36)
12 (36)
32 (45)
43 (46)
31 (50)
41 (50)
51 (50)
53 (50)
52 (50)
42 (54)
33 (55)
13 (55)
22 (57)
21 (57)
11 (59)
23 12 52 13 (1)
23 12 52 11 (1)
23 12 42 22 (1)
23 12 42 11 (1)
23 12 13 22 (1)
23 12 22 21 (1)
23 32 43 41 (1)
23 32 43 33 (1)
23 32 31 51 (1)
23 32 31 52 (1)
23 32 31 42 (1)
23 32 31 22 (1)
23 32 31 21 (2)
23 32 41 51 (1)
23 32 41 42 (1)
23 32 41 33 (1)
23 32 51 42 (1)
23 32 51 13 (1)
23 32 51 21 (1)
23 32 53 42 (1)
23 32 53 11 (1)
23 32 52 22 (1)
23 32 42 21 (1)
23 32 42 11 (1)
23 32 22 21 (1)
23 43 31 41 (1)
23 43 31 51 (1)
23 43 31 42 (1)
23 43 31 33 (2)
23 43 31 22 (1)
23 43 41 33 (2)
23 43 51 52 (1)
23 43 51 42 (1)
23 43 51 22 (1)
23 43 51 21 (2)
23 43 53 52 (1)
23 43 53 13 (1)
23 43 53 22 (1)
23 43 52 33 (1)
23 43 52 22 (1)
23 43 52 21 (1)
23 43 52 11 (1)
23 43 42 22 (1)
23 43 33 22 (1)
23 43 33 11 (1)
23 43 22 21 (1)
23 31 41 51 (1)
23 31 41 52 (1)
23 31 41 42 (1)
23 31 41 33 (2)
23 31 41 22 (3)
23 31 51 53 (1)
23 31 51 42 (1)
23 31 51 13 (1)
23 31 51 22 (1)
23 31 51 21 (1)
23 31 53 13 (1)
23 31 52 33 (1)
23 31 52 13 (1)
23 31 52 22 (1)
23 31 52 21 (1)
23 31 52 11 (1)
23 31 42 33 (1)
23 31 42 22 (2)
23 31 42 21 (1)
23 31 33 22 (3)
23 31 33 11 (1)
23 31 13 21 (1)
23 41 51 42 (1)
23 41 51 22 (1)
23 41 52 42 (1)
23 41 42 22 (1)
23 41 33 22 (1)
23 41 22 21 (1)
23 41 22 11 (1)
23 41 21 11 (1)
23 51 53 13 (1)
23 51 52 21 (1)
23 51 13 22 (1)
23 51 22 21 (2)
23 51 22 11 (1)
23 51 21 11 (1)
23 53 52 42 (1)
23 53 52 13 (2)
23 53 52 22 (1)
23 53 42 13 (1)
23 53 42 11 (1)
23 53 33 22 (1)
23 53 33 21 (1)
23 53 22 21 (1)
23 52 42 13 (1)
23 52 42 21 (2)
23 52 42 11 (3)
23 52 33 11 (2)
23 52 13 21 (1)
23 52 21 11 (2)
23 42 33 22 (1)
23 42 13 22 (1)
23 42 13 11 (1)
23 42 22 11 (1)
23 42 21 11 (2)
23 33 22 21 (1)
23 13 22 11 (1)
23 22 21 11 (2)
12 32 43 41 (1)
12 32 43 53 (2)
12 32 43 11 (1)
12 32 31 51 (2)
12 32 31 52 (2)
12 32 31 22 (2)
12 32 41 53 (1)
12 32 41 22 (1)
12 32 41 21 (1)
12 32 51 52 (1)
12 32 51 13 (1)
12 32 51 22 (1)
12 32 53 11 (1)
12 32 52 22 (1)
12 32 42 13 (1)
12 32 42 21 (1)
12 32 13 22 (1)
12 32 13 21 (1)
12 32 13 11 (1)
12 32 22 21 (2)
12 32 22 11 (1)
12 43 31 53 (1)
12 43 31 13 (2)
12 43 31 22 (1)
12 43 41 53 (1)
12 43 51 53 (1)
12 43 51 42 (1)
12 43 51 11 (2)
12 43 53 13 (2)
12 43 53 22 (1)
12 43 53 11 (3)
12 43 42 22 (1)
12 43 42 11 (1)
12 43 13 22 (1)
12 43 22 11 (1)
12 31 41 51 (1)
12 31 41 52 (1)
12 31 41 33 (3)
12 31 41 13 (1)
12 31 41 21 (1)
12 31 41 11 (2)
12 31 51 53 (1)
12 31 51 52 (1)
12 31 51 13 (1)
12 31 51 22 (1)
12 31 51 11 (1)
12 31 53 13 (2)
12 31 52 22 (1)
12 31 33 13 (1)
12 31 33 21 (1)
12 31 33 11 (1)
12 31 13 22 (1)
12 41 51 11 (1)
12 41 53 22 (1)
12 41 53 21 (1)
12 41 52 42 (1)
12 41 33 13 (1)
12 41 33 21 (2)
12 41 33 11 (2)
12 41 13 22 (1)
12 41 13 11 (1)
12 41 22 21 (2)
12 41 22 11 (1)
12 41 21 11 (1)
12 51 53 33 (1)
12 51 53 13 (1)
12 51 53 21 (1)
12 51 53 11 (1)
12 51 52 33 (1)
12 51 52 11 (1)
12 51 42 11 (1)
12 51 33 21 (1)
12 51 33 11 (1)
12 51 13 22 (1)
12 53 52 13 (1)
12 53 42 13 (1)
12 53 42 11 (1)
12 53 33 22 (1)
12 53 33 21 (2)
12 53 33 11 (2)
12 53 13 11 (1)
12 53 22 21 (1)
12 53 22 11 (2)
12 53 21 11 (1)
12 52 42 11 (1)
12 52 33 11 (1)
12 42 33 22 (1)
12 42 33 21 (1)
12 42 13 21 (1)
12 42 13 11 (1)
12 42 22 21 (1)
12 33 22 21 (1)
12 33 22 11 (1)
12 33 21 11 (2)
12 13 22 11 (2)
32 43 41 53 (1)
32 43 41 33 (1)
32 43 41 13 (1)
32 43 41 22 (1)
32 43 51 33 (2)
32 43 51 22 (1)
32 43 51 11 (1)
32 43 53 13 (1)
32 43 53 11 (2)
32 43 52 42 (1)
32 43 52 33 (1)
32 43 52 22 (1)
32 43 52 11 (1)
32 43 42 33 (1)
32 43 42 13 (1)
32 43 42 21 (1)
32 43 42 11 (2)
32 43 33 22 (2)
32 43 33 11 (2)
32 43 13 22 (1)
32 43 13 21 (1)
32 43 13 11 (1)
32 31 41 53 (1)
32 31 41 52 (1)
32 31 51 52 (1)
32 31 51 22 (1)
32 31 51 21 (1)
32 31 53 52 (2)
32 31 53 42 (1)
32 31 52 42 (2)
32 31 52 22 (2)
32 31 52 21 (2)
32 31 52 11 (1)
32 31 42 21 (2)
32 31 21 11 (1)
32 41 51 42 (1)
32 41 53 52 (1)
32 41 53 22 (1)
32 41 53 21 (1)
32 41 52 42 (1)
32 41 52 33 (1)
32 41 52 11 (2)
32 41 42 33 (2)
32 41 42 13 (2)
32 41 42 21 (1)
32 41 42 11 (2)
32 41 33 13 (2)
32 41 33 11 (1)
32 41 13 22 (1)
32 41 22 21 (2)
32 41 21 11 (1)
32 51 53 52 (2)
32 51 53 42 (1)
32 51 53 33 (1)
32 51 53 22 (2)
32 51 53 21 (1)
32 51 53 11 (1)
32 51 52 22 (2)
32 51 52 21 (2)
32 51 42 22 (2)
32 51 42 11 (1)
32 51 33 22 (1)
32 51 33 11 (2)
32 51 22 21 (1)
32 51 22 11 (1)
32 53 52 42 (1)
32 53 52 13 (1)
32 53 52 22 (1)
32 53 52 21 (3)
32 53 52 11 (1)
32 53 42 22 (1)
32 53 42 11 (1)
32 53 33 21 (1)
32 53 33 11 (2)
32 53 13 21 (1)
32 53 13 11 (1)
32 53 22 21 (1)
32 53 21 11 (2)
32 52 42 21 (1)
32 52 42 11 (2)
32 52 33 22 (1)
32 52 33 21 (1)
32 52 33 11 (2)
32 52 13 21 (2)
32 52 13 11 (1)
32 52 22 21 (1)
32 52 21 11 (4)
32 42 33 13 (2)
32 42 33 11 (1)
32 42 13 21 (2)
32 42 22 11 (1)
32 42 21 11 (1)
32 33 21 11 (2)
32 13 22 11 (1)
32 13 21 11 (1)
43 31 41 51 (1)
43 31 41 33 (1)
43 31 41 22 (1)
43 31 41 21 (1)
43 31 41 11 (1)
43 31 51 42 (1)
43 31 51 11 (1)
43 31 53 13 (1)
43 31 53 22 (1)
43 31 53 21 (1)
43 31 33 22 (1)
43 31 13 22 (2)
43 31 13 21 (2)
43 31 13 11 (1)
43 31 22 21 (3)
43 31 21 11 (1)
43 41 51 53 (3)
43 41 51 52 (1)
43 41 51 42 (1)
43 41 51 33 (2)
43 41 51 11 (2)
43 41 53 42 (1)
43 41 53 33 (1)
43 41 53 11 (1)
43 41 52 33 (1)
43 41 42 33 (1)
43 41 42 22 (1)
43 41 33 22 (1)
43 41 13 22 (1)
43 41 22 21 (1)
43 51 53 42 (2)
43 51 53 33 (2)
43 51 53 13 (2)
43 51 53 11 (4)
43 51 52 33 (1)
43 51 52 21 (1)
43 51 42 33 (1)
43 51 42 11 (1)
43 51 33 13 (1)
43 51 33 22 (1)
43 51 33 21 (1)
43 51 33 11 (1)
43 51 13 21 (1)
43 51 13 11 (2)
43 51 22 21 (1)
43 53 52 42 (1)
43 53 52 13 (1)
43 53 52 22 (1)
43 53 42 33 (1)
43 53 42 13 (1)
43 53 33 13 (2)
43 53 33 21 (2)
43 53 13 22 (1)
43 53 13 21 (2)
43 53 13 11 (4)
43 53 22 21 (1)
43 53 22 11 (2)
43 52 42 13 (3)
43 52 42 22 (1)
43 52 42 21 (1)
43 52 42 11 (1)
43 52 33 22 (1)
43 52 33 11 (1)
43 52 13 22 (1)
43 52 13 21 (1)
43 42 33 13 (1)
43 42 33 22 (1)
43 42 33 21 (1)
43 42 33 11 (1)
43 42 13 22 (1)
43 42 13 21 (3)
43 33 13 21 (4)
43 13 22 21 (1)
43 13 22 11 (1)
43 13 21 11 (1)
31 41 51 42 (1)
31 41 51 22 (2)
31 41 51 21 (3)
31 41 51 11 (3)
31 41 53 52 (2)
31 41 53 42 (1)
31 41 52 42 (2)
31 41 52 21 (1)
31 41 42 13 (1)
31 41 42 22 (2)
31 41 42 21 (2)
31 41 33 13 (2)
31 41 33 22 (2)
31 41 33 21 (1)
31 41 33 11 (3)
31 41 13 22 (1)
31 41 13 11 (1)
31 41 22 21 (2)
31 41 22 11 (1)
31 41 21 11 (1)
31 51 53 33 (1)
31 51 53 13 (3)
31 51 42 33 (1)
31 51 42 13 (1)
31 51 42 22 (1)
31 51 42 21 (1)
31 51 42 11 (1)
31 51 33 13 (2)
31 51 22 21 (1)
31 51 22 11 (1)
31 51 21 11 (1)
31 53 52 42 (3)
31 53 52 33 (1)
31 53 52 13 (1)
31 53 52 21 (1)
31 53 42 21 (1)
31 53 33 13 (2)
31 53 22 21 (1)
31 52 42 21 (3)
31 52 33 13 (2)
31 52 33 22 (1)
31 52 33 11 (1)
31 52 13 22 (1)
31 52 13 21 (1)
31 52 22 21 (1)
31 52 22 11 (1)
31 52 21 11 (2)
31 42 33 13 (1)
31 42 33 22 (1)
31 42 33 21 (1)
31 42 33 11 (1)
31 42 13 22 (1)
31 42 22 11 (1)
31 42 21 11 (1)
31 33 13 22 (1)
31 33 13 21 (1)
31 33 13 11 (2)
31 33 22 11 (1)
31 33 21 11 (2)
31 13 22 21 (1)
31 13 21 11 (2)
31 22 21 11 (1)
41 51 53 42 (1)
41 51 53 33 (1)
41 51 53 11 (1)
41 51 52 33 (1)
41 51 42 33 (1)
41 51 42 22 (1)
41 51 42 21 (1)
41 51 33 22 (2)
41 51 33 11 (1)
41 51 13 22 (1)
41 51 13 21 (1)
41 51 22 21 (3)
41 51 22 11 (2)
41 51 21 11 (2)
41 53 52 42 (1)
41 53 52 33 (1)
41 53 52 11 (1)
41 53 42 21 (1)
41 53 42 11 (1)
41 53 33 13 (1)
41 53 33 22 (1)
41 53 33 11 (1)
41 53 13 22 (1)
41 53 22 21 (2)
41 53 21 11 (1)
41 52 42 33 (1)
41 52 42 13 (1)
41 52 42 21 (1)
41 52 42 11 (1)
41 52 33 13 (1)
41 52 33 11 (2)
41 42 33 13 (3)
41 42 33 22 (2)
41 42 13 22 (2)
41 42 13 11 (1)
41 42 22 11 (1)
41 42 21 11 (2)
41 33 13 22 (1)
41 33 13 11 (1)
41 33 22 11 (2)
41 33 21 11 (1)
41 13 22 21 (1)
41 13 22 11 (2)
41 22 21 11 (2)
51 53 52 22 (1)
51 53 52 21 (1)
51 53 42 33 (1)
51 53 42 13 (1)
51 53 42 22 (1)
51 53 42 11 (1)
51 53 33 13 (2)
51 53 33 21 (1)
51 53 33 11 (2)
51 53 13 11 (4)
51 52 42 13 (1)
51 52 42 22 (1)
51 52 33 13 (1)
51 52 33 21 (2)
51 52 33 11 (2)
51 52 13 22 (1)
51 52 13 21 (1)
51 52 22 21 (1)
51 52 21 11 (1)
51 42 33 13 (1)
51 42 33 22 (1)
51 42 13 22 (1)
51 42 13 11 (1)
51 42 22 11 (2)
51 33 13 21 (2)
51 33 13 11 (1)
51 33 22 11 (1)
51 33 21 11 (1)
51 13 22 21 (1)
51 22 21 11 (2)
53 52 42 13 (2)
53 52 42 21 (1)
53 52 33 13 (1)
53 52 33 11 (1)
53 52 13 21 (1)
53 52 21 11 (1)
53 42 13 11 (2)
53 42 21 11 (1)
53 33 13 22 (2)
53 33 13 21 (3)
53 33 13 11 (1)
53 33 22 21 (2)
53 33 22 11 (1)
53 33 21 11 (2)
53 13 22 21 (1)
53 13 22 11 (1)
52 42 33 13 (3)
52 42 33 22 (1)
52 42 33 21 (1)
52 42 13 22 (4)
52 42 13 21 (3)
52 42 22 21 (2)
52 42 22 11 (1)
52 42 21 11 (3)
52 33 13 22 (2)
52 33 13 21 (2)
52 33 21 11 (2)
52 13 22 21 (1)
52 13 21 11 (1)
52 22 21 11 (2)
42 33 13 22 (2)
42 33 13 21 (2)
42 33 13 11 (1)
42 33 22 21 (1)
42 33 22 11 (1)
42 33 21 11 (1)
42 13 22 21 (1)
42 13 22 11 (3)
42 22 21 11 (1)
33 13 22 21 (1)
33 13 22 11 (1)
33 13 21 11 (1)
23 12 32 51 13 (1)
23 12 32 22 21 (1)
23 12 43 53 13 (1)
23 12 43 42 22 (1)
23 12 31 41 52 (1)
23 12 41 52 42 (1)
23 12 51 13 22 (1)
23 12 53 52 13 (1)
23 12 52 42 11 (1)
23 32 43 41 33 (1)
23 32 31 51 21 (1)
23 32 31 52 22 (1)
23 32 31 42 21 (1)
23 32 41 51 42 (1)
23 32 53 42 11 (1)
23 43 31 41 33 (1)
23 43 31 51 42 (1)
23 43 31 33 22 (1)
23 43 51 52 21 (1)
23 43 51 22 21 (1)
23 43 53 52 22 (1)
23 43 52 33 11 (1)
23 31 41 51 22 (1)
23 31 41 42 22 (1)
23 31 41 33 22 (1)
23 31 51 53 13 (1)
23 31 52 33 11 (1)
23 31 52 13 21 (1)
23 31 42 33 22 (1)
23 41 22 21 11 (1)
23 51 22 21 11 (1)
23 53 52 42 13 (1)
23 53 33 22 21 (1)
23 52 42 21 11 (2)
23 42 13 22 11 (1)
12 32 43 41 53 (1)
12 32 43 53 11 (1)
12 32 31 51 52 (1)
12 32 31 51 22 (1)
12 32 31 52 22 (1)
12 32 41 22 21 (1)
12 32 42 13 21 (1)
12 32 13 22 11 (1)
12 43 31 53 13 (1)
12 43 31 13 22 (1)
12 43 51 53 11 (1)
12 43 51 42 11 (1)
12 43 53 22 11 (1)
12 31 41 51 11 (1)
12 31 41 33 13 (1)
12 31 41 33 21 (1)
12 31 41 33 11 (1)
12 31 51 53 13 (1)
12 41 53 22 21 (1)
12 41 33 21 11 (1)
12 41 13 22 11 (1)
12 51 53 33 21 (1)
12 51 52 33 11 (1)
12 53 42 13 11 (1)
12 53 33 22 11 (1)
12 53 33 21 11 (1)
12 42 33 22 21 (1)
32 43 41 13 22 (1)
32 43 51 33 22 (1)
32 43 51 33 11 (1)
32 43 53 13 11 (1)
32 43 52 42 11 (1)
32 43 52 33 22 (1)
32 43 42 33 11 (1)
32 43 42 13 21 (1)
32 31 41 53 52 (1)
32 31 53 52 42 (1)
32 31 52 42 21 (1)
32 31 52 21 11 (1)
32 41 53 22 21 (1)
32 41 52 42 11 (1)
32 41 52 33 11 (1)
32 41 42 33 13 (2)
32 41 42 21 11 (1)
32 51 53 52 22 (1)
32 51 53 52 21 (1)
32 51 53 42 22 (1)
32 51 53 33 11 (1)
32 51 52 22 21 (1)
32 51 42 22 11 (1)
32 53 52 13 21 (1)
32 53 52 21 11 (1)
32 53 33 21 11 (1)
32 52 33 21 11 (1)
32 52 13 21 11 (1)
43 31 41 51 11 (1)
43 31 41 22 21 (1)
43 31 53 22 21 (1)
43 31 13 22 21 (1)
43 31 13 21 11 (1)
43 41 51 53 42 (1)
43 41 51 53 33 (1)
43 41 51 53 11 (1)
43 41 51 52 33 (1)
43 41 42 33 22 (1)
43 51 53 42 33 (1)
43 51 53 13 11 (2)
43 51 33 13 21 (1)
43 53 52 42 13 (1)
43 53 33 13 21 (2)
43 53 13 22 11 (1)
43 52 42 13 22 (1)
43 52 42 13 21 (1)
43 42 33 13 21 (1)
31 41 51 42 21 (1)
31 41 51 22 21 (1)
31 41 51 21 11 (1)
31 41 53 52 42 (1)
31 41 52 42 21 (1)
31 41 42 13 22 (1)
31 41 33 13 11 (1)
31 41 33 22 11 (1)
31 51 53 33 13 (1)
31 51 42 33 13 (1)
31 51 42 22 11 (1)
31 53 52 42 21 (1)
31 53 52 33 13 (1)
31 52 33 13 22 (1)
31 52 22 21 11 (1)
31 42 33 21 11 (1)
31 33 13 21 11 (1)
41 51 42 33 22 (1)
41 51 33 22 11 (1)
41 51 13 22 21 (1)
41 51 22 21 11 (1)
