 (150)
23 (36)
12 (36)
32 (45)
43 (46)
31 (50)
41 (50)
53 (50)
51 (50)
52 (50)
42 (54)
33 (55)
13 (55)
21 (57)
22 (57)
11 (59)
43 52 22 (2)
43 52 11 (6)
43 42 33 (3)
43 42 13 (2)
43 42 21 (2)
43 42 22 (3)
43 42 11 (4)
43 33 13 (3)
43 33 21 (3)
43 33 22 (3)
43 33 11 (4)
43 13 21 (5)
43 13 22 (5)
43 13 11 (4)
43 21 22 (3)
43 21 11 (5)
43 22 11 (4)
31 41 53 (1)
31 41 51 (6)
31 41 52 (3)
31 41 42 (4)
31 41 33 (6)
31 41 13 (3)
31 41 21 (6)
31 41 22 (4)
31 41 11 (6)
31 53 51 (6)
31 53 52 (4)
31 53 42 (1)
31 53 33 (6)
31 53 13 (5)
31 53 21 (3)
31 53 22 (2)
31 53 11 (1)
31 51 52 (3)
31 51 42 (3)
31 51 33 (3)
31 51 13 (6)
31 51 21 (5)
31 51 22 (2)
31 51 11 (2)
31 52 42 (2)
31 52 33 (4)
31 52 13 (3)
31 52 21 (4)
31 52 22 (2)
31 52 11 (4)
31 42 33 (7)
31 42 13 (4)
31 42 21 (5)
31 42 22 (3)
31 42 11 (2)
31 33 13 (6)
31 33 21 (5)
31 33 22 (1)
31 33 11 (5)
31 13 21 (4)
31 13 22 (4)
31 13 11 (2)
31 21 22 (7)
31 21 11 (7)
31 22 11 (3)
41 53 51 (2)
41 53 52 (2)
41 53 42 (1)
41 53 33 (2)
41 53 13 (1)
41 53 21 (5)
41 53 22 (4)
41 53 11 (5)
41 51 52 (3)
41 51 42 (5)
41 51 33 (2)
41 51 13 (1)
41 51 21 (7)
41 51 22 (5)
41 51 11 (8)
41 52 42 (4)
41 52 33 (3)
41 52 13 (2)
41 52 21 (2)
41 52 22 (2)
41 52 11 (4)
41 42 33 (7)
41 42 13 (6)
41 42 21 (3)
41 42 22 (6)
41 42 11 (1)
41 33 13 (5)
41 33 21 (5)
41 33 22 (4)
41 33 11 (5)
41 13 21 (2)
41 13 22 (2)
41 13 11 (2)
41 21 22 (8)
41 21 11 (8)
41 22 11 (6)
53 51 52 (2)
53 51 42 (3)
53 51 33 (2)
53 51 13 (7)
53 51 21 (2)
53 51 22 (3)
53 51 11 (5)
53 52 42 (4)
53 52 33 (6)
53 52 13 (5)
53 52 21 (4)
53 52 22 (2)
53 52 11 (1)
53 42 33 (4)
53 42 13 (5)
53 42 21 (1)
53 42 22 (3)
53 42 11 (2)
53 33 13 (5)
53 33 21 (4)
53 33 22 (4)
53 33 11 (3)
53 13 21 (3)
53 13 22 (5)
53 13 11 (8)
53 21 22 (5)
53 21 11 (5)
53 22 11 (6)
51 52 42 (2)
51 52 33 (4)
51 52 13 (2)
51 52 21 (3)
51 52 22 (3)
51 52 11 (5)
51 42 33 (6)
51 42 13 (4)
51 42 21 (5)
51 42 22 (8)
51 42 11 (2)
51 33 13 (5)
51 33 21 (3)
51 33 22 (4)
51 33 11 (4)
51 13 21 (4)
51 13 22 (3)
51 13 11 (4)
51 21 22 (6)
51 21 11 (6)
51 22 11 (4)
52 42 33 (7)
52 42 13 (6)
52 42 21 (3)
52 42 22 (7)
52 42 11 (5)
52 33 13 (4)
52 33 21 (4)
52 33 22 (4)
52 33 11 (7)
52 13 21 (4)
52 13 22 (5)
52 13 11 (2)
52 21 22 (5)
52 21 11 (5)
52 22 11 (4)
42 33 13 (9)
42 33 21 (6)
42 33 22 (8)
42 33 11 (7)
42 13 21 (6)
42 13 22 (6)
42 13 11 (4)
42 21 22 (6)
42 21 11 (3)
42 22 11 (2)
33 13 21 (7)
33 13 22 (2)
33 13 11 (5)
33 21 22 (3)
33 21 11 (5)
33 22 11 (3)
13 21 22 (5)
13 21 11 (2)
13 22 11 (3)
21 22 11 (7)
23 12 32 22 (1)
23 12 32 11 (1)
23 12 43 42 (1)
23 12 43 22 (1)
23 12 31 51 (1)
23 12 31 52 (1)
23 12 53 52 (2)
23 12 53 42 (1)
23 12 53 13 (3)
23 12 51 52 (1)
23 12 51 42 (1)
23 12 51 13 (1)
23 12 52 13 (2)
23 12 42 13 (2)
23 12 42 22 (1)
23 12 22 11 (1)
23 32 43 31 (1)
23 32 43 41 (1)
23 32 43 33 (1)
23 32 43 22 (1)
23 32 31 53 (1)
23 32 31 52 (1)
23 32 31 42 (1)
23 32 31 33 (1)
23 32 31 21 (1)
23 32 31 22 (2)
23 32 41 51 (1)
23 32 41 52 (1)
23 32 41 33 (2)
23 32 41 11 (1)
23 32 53 51 (1)
23 32 53 33 (1)
23 32 53 13 (1)
23 32 53 22 (1)
23 32 53 11 (1)
23 32 51 22 (1)
23 32 51 11 (1)
23 32 52 33 (1)
23 32 52 22 (1)
23 32 42 13 (1)
23 32 42 21 (1)
23 32 42 11 (1)
23 32 13 11 (2)
23 32 22 11 (1)
23 43 31 41 (1)
23 43 31 53 (1)
23 43 31 51 (1)
23 43 31 33 (1)
23 43 31 22 (1)
23 43 41 51 (1)
23 43 41 33 (1)
23 43 41 22 (1)
23 43 41 11 (1)
23 43 53 51 (1)
23 43 53 52 (1)
23 43 53 42 (1)
23 43 53 33 (2)
23 43 51 42 (1)
23 43 52 33 (1)
23 43 42 22 (1)
23 43 22 11 (1)
23 31 41 51 (1)
23 31 41 33 (1)
23 31 41 21 (2)
23 31 41 22 (1)
23 31 53 51 (1)
23 31 53 33 (2)
23 31 53 21 (1)
23 31 51 52 (1)
23 31 51 21 (1)
23 31 52 13 (1)
23 31 52 21 (1)
23 31 52 22 (1)
23 31 42 33 (1)
23 31 42 21 (1)
23 31 42 22 (1)
23 31 33 21 (1)
23 31 33 22 (1)
23 31 13 21 (1)
23 31 21 22 (1)
23 41 51 52 (2)
23 41 51 21 (1)
23 41 51 11 (2)
23 41 52 33 (1)
23 41 52 21 (1)
23 41 52 11 (1)
23 41 33 21 (1)
23 41 33 22 (1)
23 41 33 11 (1)
23 41 21 22 (1)
23 41 22 11 (2)
23 53 51 42 (1)
23 53 51 21 (1)
23 53 51 22 (1)
23 53 52 42 (1)
23 53 52 33 (1)
23 53 52 13 (3)
23 53 52 21 (1)
23 53 52 22 (1)
23 53 42 13 (2)
23 53 33 21 (1)
23 53 33 22 (1)
23 53 13 22 (1)
23 53 13 11 (2)
23 53 21 22 (2)
23 53 22 11 (1)
23 51 52 21 (1)
23 51 52 11 (1)
23 51 42 13 (1)
23 51 21 22 (1)
23 51 21 11 (1)
23 51 22 11 (1)
23 52 42 13 (2)
23 52 42 11 (1)
23 52 13 21 (1)
23 52 13 11 (1)
23 52 21 22 (1)
23 42 33 22 (1)
23 42 13 11 (2)
23 33 21 22 (1)
23 33 22 11 (1)
23 13 22 11 (1)
23 21 22 11 (1)
12 32 43 41 (1)
12 32 43 53 (1)
12 32 31 41 (2)
12 32 31 52 (1)
12 32 31 42 (1)
12 32 31 22 (1)
12 32 31 11 (1)
12 32 41 53 (1)
12 32 41 52 (1)
12 32 41 11 (1)
12 32 52 13 (1)
12 32 52 22 (1)
12 32 42 22 (1)
12 32 13 22 (1)
12 32 22 11 (1)
12 43 31 13 (1)
12 43 31 22 (2)
12 43 31 11 (1)
12 43 41 53 (1)
12 43 41 51 (1)
12 43 41 42 (1)
12 43 53 42 (1)
12 43 53 13 (2)
12 43 53 21 (2)
12 43 53 22 (1)
12 43 53 11 (2)
12 43 51 42 (1)
12 43 51 21 (1)
12 43 51 11 (1)
12 43 52 42 (2)
12 43 52 13 (1)
12 43 52 11 (1)
12 43 42 13 (1)
12 43 42 21 (1)
12 43 42 22 (1)
12 43 42 11 (1)
12 43 33 13 (1)
12 43 33 21 (1)
12 43 13 21 (2)
12 43 13 22 (1)
12 43 13 11 (1)
12 43 21 11 (1)
12 43 22 11 (2)
12 31 41 52 (1)
12 31 41 33 (1)
12 31 41 21 (1)
12 31 41 11 (1)
12 31 53 51 (1)
12 31 53 13 (1)
12 31 51 52 (1)
12 31 51 13 (1)
12 31 42 22 (1)
12 31 33 21 (1)
12 31 13 22 (1)
12 31 21 22 (1)
12 31 21 11 (1)
12 31 22 11 (2)
12 41 53 22 (1)
12 41 53 11 (1)
12 41 51 42 (2)
12 41 51 33 (1)
12 41 51 21 (1)
12 41 51 11 (1)
12 41 52 42 (1)
12 41 52 13 (1)
12 41 42 33 (1)
12 41 42 13 (1)
12 41 33 21 (2)
12 41 33 11 (1)
12 41 21 11 (2)
12 41 22 11 (1)
12 53 51 13 (1)
12 53 52 33 (1)
12 53 52 13 (2)
12 53 52 21 (1)
12 53 42 13 (1)
12 53 42 21 (1)
12 53 33 21 (1)
12 53 33 22 (1)
12 53 33 11 (1)
12 53 13 21 (2)
12 53 13 11 (2)
12 53 21 11 (1)
12 53 22 11 (3)
12 51 52 42 (1)
12 51 52 22 (2)
12 51 52 11 (1)
12 51 42 33 (1)
12 51 42 13 (1)
12 51 42 22 (1)
12 51 21 11 (2)
12 51 22 11 (1)
12 52 42 13 (2)
12 52 42 22 (1)
12 52 42 11 (1)
12 52 33 21 (1)
12 52 13 22 (1)
12 52 22 11 (1)
12 33 13 21 (1)
12 33 21 11 (1)
12 33 22 11 (1)
12 13 21 11 (1)
12 21 22 11 (1)
32 43 31 42 (1)
32 43 31 13 (1)
32 43 31 21 (1)
32 43 31 22 (2)
32 43 41 53 (1)
32 43 41 33 (1)
32 43 41 13 (1)
32 43 41 22 (1)
32 43 51 33 (1)
32 43 51 22 (1)
32 43 52 42 (1)
32 43 52 33 (1)
32 43 52 21 (1)
32 43 52 11 (3)
32 43 42 13 (1)
32 43 42 11 (1)
32 43 33 22 (1)
32 43 33 11 (1)
32 43 13 22 (1)
32 43 21 22 (1)
32 43 21 11 (1)
32 31 41 53 (1)
32 31 41 51 (1)
32 31 41 52 (1)
32 31 41 11 (1)
32 31 53 51 (1)
32 31 53 52 (1)
32 31 53 33 (2)
32 31 53 21 (1)
32 31 53 22 (1)
32 31 52 42 (1)
32 31 52 33 (1)
32 31 52 21 (2)
32 31 52 22 (1)
32 31 52 11 (1)
32 31 42 13 (1)
32 31 42 21 (2)
32 31 42 22 (1)
32 31 21 22 (2)
32 31 21 11 (1)
32 41 53 51 (1)
32 41 51 13 (1)
32 41 51 21 (1)
32 41 51 22 (1)
32 41 51 11 (2)
32 41 52 33 (1)
32 41 42 33 (1)
32 41 42 13 (2)
32 41 42 21 (1)
32 41 33 13 (1)
32 41 13 21 (1)
32 41 13 22 (1)
32 41 13 11 (1)
32 41 21 22 (2)
32 41 21 11 (1)
32 41 22 11 (1)
32 53 51 52 (1)
32 53 51 33 (1)
32 53 51 21 (1)
32 53 51 22 (1)
32 53 51 11 (1)
32 53 52 33 (1)
32 53 52 21 (1)
32 53 33 11 (1)
32 53 13 11 (1)
32 53 21 22 (1)
32 51 52 21 (1)
32 51 42 33 (1)
32 51 42 22 (1)
32 51 33 13 (1)
32 51 33 22 (2)
32 51 33 11 (2)
32 51 13 11 (2)
32 51 21 22 (1)
32 52 42 33 (1)
32 52 42 21 (1)
32 52 42 11 (2)
32 52 33 21 (1)
32 52 33 11 (3)
32 52 13 21 (1)
32 52 13 22 (3)
32 52 13 11 (1)
32 52 21 22 (1)
32 52 21 11 (3)
32 52 22 11 (1)
32 42 33 13 (4)
32 42 33 21 (2)
32 42 33 22 (1)
32 42 33 11 (2)
32 42 13 21 (4)
32 42 13 22 (1)
32 42 13 11 (2)
32 42 21 22 (1)
32 33 13 21 (2)
32 33 13 11 (2)
32 33 21 11 (1)
32 13 21 22 (2)
32 13 22 11 (1)
32 21 22 11 (1)
43 31 41 51 (2)
43 31 41 21 (1)
43 31 41 22 (2)
43 31 53 33 (1)
43 31 53 21 (1)
43 31 53 11 (1)
43 31 51 13 (1)
43 31 51 21 (1)
43 31 51 22 (1)
43 31 42 13 (1)
43 31 13 21 (2)
43 31 13 22 (2)
43 31 21 22 (3)
43 31 21 11 (1)
43 31 22 11 (1)
43 41 53 51 (1)
43 41 53 21 (1)
43 41 53 11 (2)
43 41 51 42 (1)
43 41 51 22 (1)
43 41 51 11 (1)
43 41 52 42 (1)
43 41 52 22 (1)
43 41 42 33 (1)
43 41 42 22 (2)
43 41 33 22 (1)
43 41 13 22 (1)
43 41 21 22 (1)
43 41 21 11 (1)
43 41 22 11 (1)
43 53 51 42 (2)
43 53 51 13 (2)
43 53 51 11 (4)
43 53 52 42 (1)
43 53 52 33 (2)
43 53 42 33 (1)
43 53 42 21 (1)
43 53 42 11 (1)
43 53 13 21 (1)
43 53 13 22 (1)
43 53 13 11 (4)
43 53 21 11 (2)
43 53 22 11 (2)
43 51 52 33 (2)
43 51 52 11 (2)
43 51 42 11 (1)
43 51 33 13 (1)
43 51 33 21 (1)
43 51 33 22 (1)
43 51 33 11 (2)
43 51 13 21 (2)
43 51 13 11 (2)
43 51 21 11 (1)
43 52 42 33 (1)
43 52 42 13 (1)
43 52 42 22 (1)
43 52 42 11 (2)
43 52 33 13 (1)
43 52 33 22 (1)
43 52 33 11 (3)
43 52 13 22 (1)
43 52 21 11 (1)
43 42 33 21 (1)
43 42 33 22 (1)
43 42 33 11 (1)
43 42 21 11 (1)
43 33 13 21 (2)
43 33 13 22 (1)
43 33 21 11 (1)
43 13 21 22 (1)
43 13 22 11 (1)
31 41 53 51 (1)
31 41 51 52 (1)
31 41 51 42 (1)
31 41 51 21 (2)
31 41 51 22 (1)
31 41 51 11 (2)
31 41 52 33 (1)
31 41 52 11 (2)
31 41 42 33 (2)
31 41 42 13 (2)
31 41 42 21 (1)
31 41 42 22 (1)
31 41 42 11 (1)
31 41 33 13 (2)
31 41 33 21 (2)
31 41 33 11 (3)
31 41 13 22 (1)
31 41 13 11 (1)
31 41 21 22 (2)
31 41 21 11 (1)
31 53 51 52 (1)
31 53 51 33 (1)
31 53 51 13 (4)
31 53 51 21 (1)
31 53 51 22 (1)
31 53 52 42 (1)
31 53 52 33 (3)
31 53 52 13 (2)
31 53 42 33 (1)
31 53 33 13 (2)
31 53 13 22 (1)
31 53 21 22 (1)
31 53 21 11 (1)
31 51 52 13 (1)
31 51 52 11 (1)
31 51 42 33 (2)
31 51 42 13 (1)
31 51 42 21 (2)
31 51 33 13 (2)
31 51 33 21 (1)
31 51 13 21 (1)
31 51 13 22 (1)
31 51 21 11 (1)
31 52 42 33 (1)
31 52 42 21 (1)
31 52 33 13 (1)
31 52 33 11 (1)
31 52 13 21 (1)
31 52 21 22 (1)
31 52 21 11 (2)
31 52 22 11 (1)
31 42 33 13 (2)
31 42 33 21 (2)
31 42 33 22 (1)
31 42 33 11 (2)
31 42 13 22 (1)
31 42 21 11 (1)
31 33 13 21 (1)
31 33 13 11 (2)
31 33 21 11 (2)
31 13 21 22 (1)
31 13 21 11 (1)
31 21 22 11 (2)
41 53 51 11 (1)
41 53 52 42 (1)
41 53 52 21 (1)
41 53 52 22 (1)
41 53 52 11 (1)
41 53 42 22 (1)
41 53 33 13 (1)
41 53 33 21 (2)
41 53 33 22 (1)
41 53 13 21 (1)
41 53 21 22 (2)
41 53 21 11 (3)
41 53 22 11 (2)
41 51 52 21 (1)
41 51 52 11 (2)
41 51 42 33 (2)
41 51 42 21 (2)
41 51 42 22 (2)
41 51 33 22 (1)
41 51 13 11 (1)
41 51 21 22 (3)
41 51 21 11 (3)
41 51 22 11 (1)
41 52 42 33 (1)
41 52 42 13 (2)
41 52 42 22 (2)
41 52 33 13 (1)
41 52 33 11 (1)
41 52 21 11 (1)
41 42 33 13 (3)
41 42 33 22 (2)
41 42 33 11 (1)
41 42 13 21 (1)
41 42 13 22 (1)
41 42 21 22 (1)
41 33 13 21 (1)
41 33 13 11 (1)
41 33 21 22 (1)
41 33 21 11 (1)
41 33 22 11 (1)
41 21 22 11 (3)
53 51 52 13 (1)
53 51 52 21 (1)
53 51 42 13 (1)
53 51 42 22 (1)
53 51 42 11 (1)
53 51 33 13 (1)
53 51 33 11 (1)
53 51 13 22 (2)
53 51 13 11 (2)
53 52 42 33 (2)
53 52 42 13 (1)
53 52 42 22 (1)
53 52 33 13 (1)
53 52 33 21 (1)
53 52 21 22 (1)
53 52 21 11 (1)
53 42 33 13 (2)
53 42 33 22 (1)
53 42 33 11 (1)
53 42 13 22 (2)
53 42 13 11 (1)
53 33 13 21 (1)
53 33 13 22 (1)
53 33 13 11 (1)
53 33 21 22 (2)
53 33 22 11 (1)
53 13 21 11 (1)
53 13 22 11 (2)
53 21 22 11 (1)
51 52 42 33 (1)
51 52 42 22 (2)
51 52 33 13 (1)
51 52 33 21 (1)
51 52 33 22 (1)
51 52 33 11 (2)
51 52 13 21 (1)
51 52 22 11 (1)
51 42 33 13 (1)
51 42 33 21 (1)
51 42 33 22 (3)
51 42 13 21 (1)
51 42 13 22 (2)
51 42 21 22 (3)
51 42 21 11 (1)
51 42 22 11 (1)
51 33 13 21 (2)
51 33 13 11 (1)
51 13 21 22 (1)
51 21 22 11 (3)
52 42 33 13 (1)
52 42 33 21 (1)
52 42 33 22 (3)
52 42 33 11 (2)
52 42 13 21 (1)
52 42 13 22 (1)
52 42 13 11 (1)
52 42 21 22 (2)
52 42 22 11 (1)
52 33 13 21 (1)
52 33 13 22 (1)
52 33 21 22 (1)
52 33 21 11 (1)
52 33 22 11 (1)
52 13 21 22 (2)
52 13 22 11 (1)
52 21 22 11 (1)
42 33 13 21 (2)
42 33 13 22 (1)
42 33 13 11 (2)
42 33 21 22 (1)
42 33 21 11 (2)
42 33 22 11 (1)
42 13 21 22 (3)
42 21 22 11 (1)
33 13 21 11 (1)
23 12 32 22 11 (1)
23 12 43 42 22 (1)
23 12 31 51 52 (1)
23 12 53 52 13 (2)
23 12 53 42 13 (1)
23 12 51 42 13 (1)
23 32 43 31 22 (1)
23 32 43 41 33 (1)
23 32 31 53 33 (1)
23 32 31 52 22 (1)
23 32 31 42 21 (1)
23 32 41 51 11 (1)
23 32 41 52 33 (1)
23 32 53 51 22 (1)
23 32 53 13 11 (1)
23 32 42 13 11 (1)
23 43 31 41 51 (1)
23 43 31 53 33 (1)
23 43 41 22 11 (1)
23 43 53 51 42 (1)
23 43 53 52 33 (1)
23 31 41 33 21 (1)
23 31 41 21 22 (1)
23 31 53 51 21 (1)
23 31 52 13 21 (1)
23 31 42 33 22 (1)
23 41 51 52 21 (1)
23 41 51 52 11 (1)
23 41 33 22 11 (1)
23 53 52 42 13 (1)
23 53 52 21 22 (1)
23 53 33 21 22 (1)
23 53 13 22 11 (1)
23 51 21 22 11 (1)
23 52 42 13 11 (1)
12 32 43 41 53 (1)
12 32 31 41 52 (1)
12 32 31 41 11 (1)
12 32 31 42 22 (1)
12 32 52 13 22 (1)
12 43 31 13 22 (1)
12 43 31 22 11 (1)
12 43 41 51 42 (1)
12 43 53 42 21 (1)
12 43 53 13 21 (1)
12 43 53 13 11 (1)
12 43 53 22 11 (1)
12 43 51 21 11 (1)
12 43 52 42 13 (1)
12 43 52 42 11 (1)
12 43 33 13 21 (1)
12 31 41 33 21 (1)
12 31 53 51 13 (1)
12 31 21 22 11 (1)
12 41 53 22 11 (1)
12 41 51 42 33 (1)
12 41 51 21 11 (1)
12 41 52 42 13 (1)
12 41 33 21 11 (1)
12 53 52 33 21 (1)
12 53 33 22 11 (1)
12 53 13 21 11 (1)
12 51 52 42 22 (1)
12 51 52 22 11 (1)
32 43 31 42 13 (1)
32 43 31 21 22 (1)
32 43 41 13 22 (1)
32 43 51 33 22 (1)
32 43 52 42 11 (1)
32 43 52 33 11 (1)
32 43 52 21 11 (1)
32 31 41 53 51 (1)
32 31 53 52 33 (1)
32 31 53 21 22 (1)
32 31 52 42 21 (1)
32 31 52 21 11 (1)
32 41 51 13 11 (1)
32 41 51 21 22 (1)
32 41 42 33 13 (1)
32 41 42 13 21 (1)
32 41 21 22 11 (1)
32 53 51 52 21 (1)
32 53 51 33 11 (1)
32 51 42 33 22 (1)
32 51 33 13 11 (1)
32 52 42 33 11 (1)
32 52 33 21 11 (1)
32 52 13 21 22 (1)
32 52 13 22 11 (1)
32 42 33 13 21 (2)
32 42 33 13 11 (1)
32 42 13 21 22 (1)
43 31 41 51 22 (1)
43 31 41 21 22 (1)
43 31 53 21 11 (1)
43 31 51 13 21 (1)
43 31 13 21 22 (1)
43 41 53 51 11 (1)
43 41 53 21 11 (1)
43 41 52 42 22 (1)
43 41 42 33 22 (1)
43 53 51 42 11 (1)
43 53 51 13 11 (2)
43 53 52 42 33 (1)
43 53 13 22 11 (1)
43 51 52 33 11 (2)
43 51 33 13 21 (1)
43 52 33 13 22 (1)
43 42 33 21 11 (1)
31 41 51 52 11 (1)
31 41 51 42 21 (1)
31 41 51 21 11 (1)
31 41 52 33 11 (1)
31 41 42 33 13 (1)
31 41 42 33 11 (1)
31 41 42 13 22 (1)
31 41 33 13 11 (1)
31 53 51 52 13 (1)
31 53 51 33 13 (1)
31 53 51 13 22 (1)
