 (150)
23 (36)
12 (36)
32 (45)
43 (46)
31 (50)
41 (50)
51 (50)
52 (50)
53 (50)
42 (54)
13 (55)
33 (55)
22 (57)
21 (57)
11 (59)
51 52 21 (3)
51 53 42 (1)
51 53 13 (1)
51 53 33 (2)
51 53 22 (2)
51 53 21 (2)
51 53 11 (5)
51 42 13 (2)
51 42 33 (1)
51 42 22 (1)
51 42 21 (3)
51 42 11 (4)
51 13 33 (2)
51 13 22 (2)
51 13 21 (4)
51 13 11 (1)
51 33 22 (1)
51 33 21 (1)
51 33 11 (2)
51 22 11 (14)
51 21 11 (6)
52 53 42 (1)
52 53 13 (2)
52 53 22 (2)
52 53 21 (1)
52 42 13 (12)
52 42 33 (3)
52 42 22 (13)
52 42 21 (22)
52 42 11 (10)
52 13 33 (2)
52 13 22 (9)
52 13 21 (5)
52 13 11 (2)
52 33 22 (3)
52 33 21 (1)
52 22 11 (2)
52 21 11 (8)
53 42 13 (5)
53 42 33 (4)
53 42 22 (3)
53 42 21 (2)
53 42 11 (2)
53 13 33 (28)
53 13 22 (14)
53 13 21 (13)
53 33 22 (15)
53 33 21 (16)
53 22 11 (3)
53 21 11 (2)
42 13 33 (5)
42 13 22 (10)
42 13 21 (5)
42 33 22 (5)
42 33 21 (4)
42 33 11 (4)
42 22 21 (1)
42 22 11 (3)
42 21 11 (13)
13 33 22 (19)
13 33 21 (13)
13 22 21 (1)
13 22 11 (2)
13 21 11 (1)
33 22 21 (2)
33 22 11 (1)
33 21 11 (2)
22 21 11 (1)
23 12 32 22 (1)
23 12 32 11 (1)
23 12 31 41 (2)
23 12 31 51 (2)
23 12 41 51 (2)
23 12 52 42 (1)
23 12 52 11 (1)
23 12 42 11 (1)
23 12 22 11 (1)
23 32 43 13 (1)
23 32 43 22 (1)
23 32 31 41 (2)
23 32 31 51 (2)
23 32 41 51 (2)
23 32 52 42 (1)
23 32 52 21 (1)
23 32 42 21 (1)
23 32 13 22 (1)
23 32 22 11 (1)
23 43 53 13 (3)
23 43 53 33 (2)
23 43 53 22 (1)
23 43 13 33 (2)
23 43 13 22 (2)
23 31 41 51 (17)
23 31 41 52 (5)
23 31 41 53 (1)
23 31 41 42 (1)
23 31 41 33 (1)
23 31 41 21 (1)
23 31 41 11 (14)
23 31 51 52 (1)
23 31 51 53 (1)
23 31 51 22 (1)
23 31 51 21 (1)
23 31 51 11 (11)
23 31 52 33 (1)
23 31 52 11 (3)
23 31 42 11 (1)
23 31 22 11 (1)
23 41 51 52 (1)
23 41 51 53 (3)
23 41 51 33 (2)
23 41 51 21 (3)
23 41 51 11 (14)
23 41 52 33 (1)
23 41 52 11 (3)
23 41 53 33 (1)
23 41 53 11 (1)
23 41 42 33 (1)
23 41 42 11 (2)
23 41 33 11 (2)
23 41 21 11 (2)
23 51 53 33 (1)
23 51 53 11 (1)
23 51 33 11 (1)
23 51 22 11 (1)
23 51 21 11 (2)
23 52 42 21 (1)
23 52 42 11 (1)
23 53 13 33 (2)
23 53 13 22 (1)
23 42 33 11 (1)
12 32 31 52 (1)
12 32 31 42 (1)
12 32 41 33 (1)
12 32 41 22 (1)
12 32 51 52 (1)
12 32 51 21 (1)
12 32 52 42 (12)
12 32 52 13 (1)
12 32 52 33 (1)
12 32 52 22 (4)
12 32 52 21 (8)
12 32 42 13 (1)
12 32 42 22 (3)
12 32 42 21 (7)
12 32 33 22 (2)
12 32 22 11 (1)
12 43 31 33 (1)
12 43 31 21 (1)
12 43 52 53 (1)
12 43 52 22 (1)
12 43 53 33 (6)
12 43 53 22 (4)
12 43 53 21 (4)
12 43 53 11 (1)
12 43 13 21 (1)
12 43 13 11 (1)
12 43 33 22 (2)
12 43 33 21 (5)
12 43 22 11 (1)
12 43 21 11 (1)
12 31 41 51 (3)
12 31 41 33 (1)
12 31 41 22 (1)
12 31 41 21 (1)
12 31 51 22 (1)
12 31 52 42 (1)
12 31 53 42 (2)
12 31 53 13 (1)
12 31 53 33 (1)
12 31 42 13 (1)
12 31 42 33 (1)
12 31 33 21 (2)
12 41 51 22 (1)
12 41 52 42 (1)
12 41 52 21 (1)
12 41 42 21 (1)
12 41 33 22 (1)
12 41 33 21 (1)
12 51 52 21 (1)
12 52 53 22 (1)
12 52 42 13 (1)
12 52 42 33 (1)
12 52 42 22 (3)
12 52 42 21 (10)
12 52 42 11 (2)
12 52 33 22 (1)
12 52 33 21 (1)
12 52 21 11 (1)
12 53 42 13 (1)
12 53 42 33 (1)
12 53 33 22 (2)
12 53 33 21 (4)
12 53 22 11 (1)
12 42 33 21 (1)
12 42 21 11 (1)
12 13 21 11 (1)
32 43 52 42 (2)
32 43 52 22 (1)
32 43 52 21 (1)
32 43 42 22 (1)
32 43 42 21 (2)
32 43 42 11 (1)
32 43 13 22 (1)
32 43 21 11 (1)
32 31 41 51 (3)
32 31 41 11 (1)
32 31 51 11 (1)
32 31 52 42 (1)
32 31 52 13 (1)
32 31 52 11 (1)
32 31 13 11 (1)
32 41 51 11 (1)
32 41 33 22 (1)
32 51 52 13 (1)
32 51 52 21 (2)
32 51 42 13 (1)
32 51 42 21 (2)
32 51 42 11 (1)
32 51 13 21 (2)
32 51 21 11 (1)
32 52 42 13 (8)
32 52 42 22 (10)
32 52 42 21 (18)
32 52 42 11 (8)
32 52 13 22 (5)
32 52 13 21 (3)
32 52 13 11 (1)
32 52 33 22 (1)
32 52 22 11 (1)
32 52 21 11 (7)
32 53 42 21 (1)
32 53 42 11 (1)
32 53 21 11 (1)
32 42 13 22 (5)
32 42 13 21 (3)
32 42 33 21 (1)
32 42 33 11 (1)
32 42 22 11 (1)
32 42 21 11 (11)
32 33 21 11 (1)
43 31 53 13 (1)
43 31 53 33 (1)
43 31 13 33 (4)
43 31 13 22 (3)
43 31 33 22 (3)
43 31 33 21 (1)
43 41 53 13 (1)
43 41 53 33 (2)
43 41 53 22 (1)
43 41 13 33 (1)
43 41 33 22 (1)
43 51 13 33 (1)
43 51 13 22 (1)
43 51 33 22 (1)
43 52 53 13 (1)
43 52 53 22 (1)
43 52 53 21 (1)
43 52 42 22 (1)
43 52 42 21 (1)
43 52 13 21 (1)
43 53 13 33 (24)
43 53 13 22 (11)
43 53 13 21 (11)
43 53 33 22 (13)
43 53 33 21 (14)
43 53 22 11 (1)
43 42 21 11 (1)
43 13 33 22 (15)
43 13 33 21 (11)
43 13 22 21 (1)
43 13 21 11 (1)
43 33 22 21 (1)
31 41 51 52 (1)
31 41 51 53 (1)
31 41 51 22 (10)
31 41 51 21 (3)
31 41 51 11 (22)
31 41 52 33 (1)
31 41 52 11 (3)
31 41 42 11 (1)
31 41 33 21 (1)
31 41 22 11 (9)
31 41 21 11 (2)
31 51 53 21 (1)
31 51 53 11 (1)
31 51 42 33 (1)
31 51 42 11 (1)
31 51 13 22 (1)
31 51 13 11 (1)
31 51 33 11 (1)
31 51 22 11 (11)
31 51 21 11 (3)
31 52 13 22 (1)
31 52 13 11 (2)
31 52 22 11 (1)
31 53 42 13 (1)
31 53 42 33 (1)
31 53 13 33 (1)
31 53 21 11 (1)
31 42 33 11 (1)
31 13 33 22 (3)
31 13 22 11 (2)
41 51 53 42 (1)
41 51 53 33 (1)
41 51 53 22 (2)
41 51 53 11 (4)
41 51 42 22 (1)
41 51 42 11 (2)
41 51 33 11 (1)
41 51 22 11 (12)
41 51 21 11 (4)
41 52 42 21 (1)
41 53 42 11 (1)
41 53 13 33 (1)
41 53 33 22 (1)
41 53 22 11 (2)
41 42 33 11 (1)
41 42 22 11 (1)
51 52 42 13 (1)
51 52 42 21 (1)
51 52 13 21 (2)
51 53 42 11 (1)
51 53 13 33 (1)
51 53 13 21 (1)
51 53 33 21 (1)
51 53 22 11 (2)
51 53 21 11 (1)
51 42 13 21 (2)
51 42 33 11 (1)
51 42 22 11 (1)
51 42 21 11 (1)
51 13 33 22 (1)
51 13 33 21 (1)
51 13 22 11 (1)
52 53 42 13 (1)
52 53 42 22 (1)
52 53 13 22 (1)
52 53 13 21 (1)
52 42 13 33 (2)
52 42 13 22 (8)
52 42 13 21 (3)
52 42 33 22 (2)
52 42 33 21 (1)
52 42 22 11 (1)
52 42 21 11 (8)
52 13 33 22 (2)
52 13 22 11 (1)
53 42 13 33 (3)
53 42 13 22 (3)
53 42 13 21 (1)
53 42 33 22 (2)
53 42 33 21 (1)
53 42 21 11 (1)
53 13 33 22 (12)
53 13 33 21 (12)
42 13 33 22 (4)
42 13 33 21 (1)
42 33 22 21 (1)
42 33 22 11 (1)
42 33 21 11 (2)
42 22 21 11 (1)
13 33 22 21 (1)
33 22 21 11 (1)
23 12 32 22 11 (1)
23 12 31 41 51 (2)
23 12 52 42 11 (1)
23 32 43 13 22 (1)
23 32 31 41 51 (2)
23 32 52 42 21 (1)
23 43 53 13 33 (2)
23 43 53 13 22 (1)
23 31 41 51 52 (1)
23 31 41 51 53 (1)
23 31 41 51 21 (1)
23 31 41 51 11 (10)
23 31 41 52 33 (1)
23 31 41 52 11 (3)
23 31 41 42 11 (1)
23 31 51 22 11 (1)
23 41 51 53 33 (1)
23 41 51 53 11 (1)
23 41 51 33 11 (1)
23 41 51 21 11 (2)
23 41 42 33 11 (1)
12 32 31 52 42 (1)
12 32 41 33 22 (1)
12 32 51 52 21 (1)
12 32 52 42 13 (1)
12 32 52 42 22 (3)
12 32 52 42 21 (7)
12 32 52 33 22 (1)
12 43 31 33 21 (1)
12 43 52 53 22 (1)
12 43 53 33 22 (2)
12 43 53 33 21 (4)
12 43 53 22 11 (1)
12 43 13 21 11 (1)
12 31 41 51 22 (1)
12 31 41 33 21 (1)
12 31 53 42 13 (1)
12 31 53 42 33 (1)
12 41 52 42 21 (1)
12 52 42 33 21 (1)
12 52 42 21 11 (1)
32 43 52 42 22 (1)
32 43 52 42 21 (1)
32 43 42 21 11 (1)
32 31 41 51 11 (1)
32 31 52 13 11 (1)
32 51 52 13 21 (1)
32 51 42 13 21 (1)
32 51 42 21 11 (1)
32 52 42 13 22 (5)
32 52 42 13 21 (2)
32 52 42 22 11 (1)
32 52 42 21 11 (7)
32 53 42 21 11 (1)
32 42 33 21 11 (1)
43 31 53 13 33 (1)
43 31 13 33 22 (3)
43 41 53 13 33 (1)
43 41 53 33 22 (1)
43 51 13 33 22 (1)
43 52 53 13 21 (1)
43 53 13 33 22 (10)
43 53 13 33 21 (10)
43 13 33 22 21 (1)
31 41 51 22 11 (9)
31 41 51 21 11 (2)
31 51 53 21 11 (1)
31 51 42 33 11 (1)
31 51 13 22 11 (1)
31 52 13 22 11 (1)
41 51 53 42 11 (1)
41 51 53 22 11 (2)
41 51 42 22 11 (1)
51 52 42 13 21 (1)
51 53 13 33 21 (1)
52 53 42 13 22 (1)
52 42 13 33 22 (2)
53 42 13 33 22 (2)
53 42 13 33 21 (1)
42 33 22 21 11 (1)
