 (150)
23 (36)
12 (36)
32 (45)
43 (46)
31 (50)
41 (50)
51 (50)
53 (50)
52 (50)
42 (54)
33 (55)
13 (55)
22 (57)
21 (57)
11 (59)
12 41 22 (2)
12 41 21 (2)
12 41 11 (3)
12 51 53 (2)
12 51 52 (1)
12 51 42 (2)
12 51 33 (1)
12 51 13 (1)
12 51 22 (2)
12 51 21 (1)
12 51 11 (1)
12 53 52 (3)
12 53 42 (3)
12 53 33 (4)
12 53 13 (3)
12 53 22 (5)
12 53 21 (3)
12 53 11 (3)
12 52 42 (2)
12 52 33 (3)
12 52 13 (2)
12 52 22 (4)
12 52 21 (7)
12 52 11 (1)
12 42 33 (3)
12 42 13 (6)
12 42 22 (4)
12 42 21 (3)
12 33 13 (2)
12 33 22 (3)
12 33 21 (5)
12 33 11 (1)
12 13 22 (4)
12 13 21 (3)
12 13 11 (3)
12 22 21 (3)
12 22 11 (2)
12 21 11 (1)
32 43 31 (1)
32 43 41 (3)
32 43 51 (3)
32 43 53 (1)
32 43 52 (5)
32 43 42 (4)
32 43 33 (3)
32 43 13 (2)
32 43 22 (4)
32 43 21 (3)
32 43 11 (1)
32 31 41 (2)
32 31 51 (1)
32 31 52 (6)
32 31 42 (1)
32 31 13 (1)
32 31 22 (3)
32 31 21 (3)
32 31 11 (4)
32 41 51 (3)
32 41 53 (1)
32 41 52 (2)
32 41 42 (3)
32 41 33 (2)
32 41 13 (2)
32 41 22 (1)
32 41 21 (2)
32 41 11 (6)
32 51 53 (2)
32 51 52 (3)
32 51 42 (3)
32 51 33 (1)
32 51 13 (2)
32 51 22 (3)
32 51 21 (6)
32 51 11 (3)
32 53 52 (2)
32 53 33 (2)
32 53 13 (1)
32 53 21 (5)
32 53 11 (4)
32 52 42 (10)
32 52 33 (1)
32 52 13 (4)
32 52 22 (8)
32 52 21 (14)
32 52 11 (7)
32 42 33 (2)
32 42 13 (5)
32 42 22 (5)
32 42 21 (8)
32 42 11 (9)
32 33 13 (1)
32 33 22 (1)
32 33 21 (3)
32 33 11 (5)
32 13 22 (4)
32 13 21 (1)
32 13 11 (4)
32 22 21 (2)
32 22 11 (3)
32 21 11 (9)
43 31 41 (3)
43 31 51 (2)
43 31 53 (2)
43 31 52 (1)
43 31 42 (1)
43 31 33 (6)
43 31 13 (4)
43 31 22 (4)
43 31 21 (1)
43 31 11 (2)
43 41 51 (5)
43 41 53 (1)
43 41 52 (2)
43 41 42 (2)
43 41 33 (3)
43 41 13 (1)
43 41 22 (3)
43 41 21 (1)
43 41 11 (3)
43 51 53 (6)
43 51 52 (1)
43 51 42 (2)
43 51 33 (6)
43 51 13 (1)
43 51 22 (5)
43 51 21 (2)
43 51 11 (3)
43 53 52 (3)
43 53 42 (4)
43 53 33 (9)
43 53 13 (9)
43 53 22 (5)
43 53 21 (7)
43 53 11 (4)
43 52 42 (3)
43 52 33 (5)
43 52 13 (3)
43 52 22 (5)
43 52 21 (4)
43 42 33 (2)
43 42 13 (2)
43 42 22 (2)
43 42 21 (3)
43 42 11 (1)
43 33 13 (10)
43 33 22 (9)
43 33 21 (4)
43 13 22 (9)
43 13 21 (3)
43 13 11 (4)
43 22 21 (2)
43 22 11 (1)
43 21 11 (1)
31 41 51 (10)
31 41 53 (3)
31 41 52 (4)
31 41 42 (5)
31 41 33 (9)
31 41 13 (1)
31 41 22 (7)
31 41 21 (2)
31 41 11 (9)
31 51 53 (4)
31 51 42 (5)
31 51 33 (5)
31 51 13 (2)
31 51 22 (9)
31 51 21 (4)
31 51 11 (10)
31 53 52 (2)
31 53 42 (3)
31 53 33 (4)
31 53 13 (5)
31 53 22 (4)
31 53 21 (1)
31 53 11 (1)
31 52 42 (2)
31 52 33 (3)
31 52 13 (3)
31 52 22 (5)
31 52 21 (3)
31 52 11 (4)
31 42 33 (3)
31 42 13 (3)
31 42 22 (4)
31 42 21 (3)
31 42 11 (2)
31 33 13 (5)
31 33 22 (6)
31 33 21 (3)
31 33 11 (4)
31 13 22 (9)
31 13 21 (1)
31 13 11 (4)
31 22 21 (1)
31 22 11 (10)
31 21 11 (6)
41 51 53 (6)
41 51 52 (2)
41 51 42 (6)
41 51 33 (3)
41 51 13 (2)
41 51 22 (5)
41 51 21 (5)
41 51 11 (10)
41 53 52 (1)
41 53 42 (4)
41 53 33 (1)
41 53 13 (3)
41 53 22 (1)
41 53 21 (3)
41 53 11 (5)
41 52 42 (2)
41 52 33 (5)
41 52 13 (1)
41 52 22 (2)
41 52 21 (2)
41 52 11 (4)
41 42 33 (1)
41 42 13 (3)
41 42 21 (2)
41 42 11 (4)
41 33 13 (2)
41 33 22 (4)
41 33 21 (4)
41 33 11 (6)
41 13 22 (2)
41 13 21 (2)
41 13 11 (5)
41 22 21 (4)
41 22 11 (7)
41 21 11 (6)
51 53 52 (1)
51 53 42 (6)
51 53 33 (6)
51 53 13 (6)
51 53 22 (2)
51 53 21 (4)
51 53 11 (7)
51 52 42 (2)
51 52 33 (1)
51 52 13 (2)
51 52 22 (2)
51 52 21 (4)
51 52 11 (1)
51 42 33 (3)
51 42 13 (4)
51 42 22 (1)
51 42 21 (3)
51 42 11 (2)
51 33 13 (2)
51 33 22 (3)
51 33 21 (3)
51 33 11 (1)
51 13 22 (2)
51 13 21 (4)
51 13 11 (3)
51 22 21 (4)
51 22 11 (6)
51 21 11 (7)
53 52 42 (3)
53 52 33 (3)
53 52 13 (3)
53 52 22 (1)
53 52 21 (6)
53 52 11 (1)
53 42 33 (5)
53 42 13 (5)
53 42 22 (4)
53 42 21 (4)
53 42 11 (1)
53 33 13 (10)
53 33 22 (7)
53 33 21 (8)
53 33 11 (3)
53 13 22 (11)
53 13 21 (9)
53 13 11 (4)
53 22 21 (1)
53 22 11 (3)
53 21 11 (5)
52 42 33 (3)
52 42 13 (8)
52 42 22 (5)
52 42 21 (12)
52 42 11 (6)
52 33 13 (4)
52 33 22 (4)
52 33 21 (3)
52 33 11 (3)
52 13 22 (6)
52 13 21 (6)
52 13 11 (3)
52 22 21 (4)
52 22 11 (2)
52 21 11 (8)
42 33 13 (6)
42 33 22 (5)
42 33 21 (4)
42 33 11 (5)
42 13 22 (9)
42 13 21 (7)
42 13 11 (3)
42 22 21 (2)
42 22 11 (6)
42 21 11 (7)
33 13 22 (10)
33 13 21 (8)
33 13 11 (1)
33 22 21 (4)
33 22 11 (4)
33 21 11 (5)
13 22 21 (2)
13 22 11 (2)
13 21 11 (4)
22 21 11 (5)
23 12 43 13 (1)
23 12 43 11 (1)
23 12 31 42 (1)
23 12 31 22 (1)
23 12 41 53 (1)
23 12 41 11 (1)
23 12 53 22 (1)
23 12 53 11 (2)
23 12 52 42 (1)
23 12 52 13 (1)
23 12 42 13 (2)
23 12 42 22 (2)
23 12 13 22 (1)
23 12 13 11 (1)
23 12 22 11 (1)
23 32 43 51 (1)
23 32 43 53 (1)
23 32 43 42 (1)
23 32 43 33 (1)
23 32 43 13 (1)
23 32 43 22 (1)
23 32 41 51 (2)
23 32 41 42 (1)
23 32 41 21 (1)
23 32 51 42 (2)
23 32 51 21 (1)
23 32 53 52 (1)
23 32 53 33 (1)
23 32 53 21 (1)
23 32 52 21 (1)
23 32 42 33 (1)
23 32 42 22 (1)
23 32 42 11 (2)
23 32 33 11 (1)
23 32 13 22 (1)
23 32 22 11 (1)
23 43 31 41 (1)
23 43 31 42 (1)
23 43 31 22 (1)
23 43 31 11 (1)
23 43 41 42 (1)
23 43 51 42 (1)
23 43 53 33 (1)
23 43 52 33 (1)
23 43 52 13 (1)
23 43 42 33 (1)
23 43 42 13 (1)
23 43 33 13 (2)
23 43 13 22 (1)
23 43 13 11 (1)
23 43 22 11 (1)
23 31 41 51 (2)
23 31 41 52 (2)
23 31 41 42 (1)
23 31 41 33 (5)
23 31 41 11 (3)
23 31 51 33 (1)
23 31 51 22 (1)
23 31 51 11 (2)
23 31 52 33 (2)
23 31 52 21 (1)
23 31 52 11 (1)
23 31 42 22 (1)
23 31 33 11 (2)
23 31 22 11 (2)
23 31 21 11 (1)
23 41 51 53 (2)
23 41 51 52 (1)
23 41 51 42 (1)
23 41 51 33 (1)
23 41 51 13 (1)
23 41 51 21 (3)
23 41 51 11 (5)
23 41 53 11 (3)
23 41 52 33 (2)
23 41 52 13 (1)
23 41 42 13 (1)
23 41 42 11 (1)
23 41 33 11 (2)
23 41 13 11 (1)
23 41 22 21 (1)
23 41 22 11 (1)
23 41 21 11 (3)
23 51 53 11 (2)
23 51 52 13 (1)
23 51 42 13 (1)
23 51 42 21 (1)
23 51 13 21 (1)
23 51 22 11 (1)
23 51 21 11 (2)
23 53 52 21 (1)
23 53 22 11 (1)
23 52 42 33 (1)
23 52 42 13 (1)
23 52 42 11 (1)
23 52 33 13 (1)
23 52 33 11 (1)
23 52 21 11 (1)
23 42 33 13 (1)
23 42 33 11 (2)
23 42 13 22 (1)
23 42 13 21 (1)
23 42 13 11 (1)
23 42 22 21 (1)
23 42 22 11 (2)
23 42 21 11 (1)
23 22 21 11 (2)
12 32 43 41 (1)
12 32 43 51 (1)
12 32 43 52 (1)
12 32 43 33 (1)
12 32 43 21 (2)
12 32 31 52 (2)
12 32 31 22 (2)
12 32 41 51 (1)
12 32 51 52 (1)
12 32 51 42 (1)
12 32 51 13 (1)
12 32 51 21 (1)
12 32 53 52 (1)
12 32 53 21 (1)
12 32 52 42 (1)
12 32 52 22 (2)
12 32 52 21 (4)
12 32 42 13 (2)
12 32 42 22 (1)
12 32 42 21 (1)
12 32 33 21 (1)
12 32 13 22 (1)
12 43 31 33 (1)
12 43 31 13 (1)
12 43 41 51 (1)
12 43 41 13 (1)
12 43 41 11 (1)
12 43 51 53 (1)
12 43 51 22 (1)
12 43 53 52 (1)
12 43 53 42 (1)
12 43 53 33 (1)
12 43 53 13 (2)
12 43 53 22 (2)
12 43 53 21 (2)
12 43 52 33 (1)
12 43 52 22 (1)
12 43 52 21 (2)
12 43 42 21 (1)
12 43 33 13 (1)
12 43 33 21 (1)
12 43 13 22 (1)
12 43 13 21 (1)
12 43 13 11 (2)
12 43 22 21 (1)
12 31 41 51 (2)
12 31 41 42 (1)
12 31 41 33 (2)
12 31 41 22 (1)
12 31 41 21 (1)
12 31 41 11 (1)
12 31 51 22 (1)
12 31 51 11 (1)
12 31 53 52 (1)
12 31 53 33 (1)
12 31 52 33 (1)
12 31 52 22 (2)
12 31 42 33 (1)
12 31 42 22 (1)
12 31 33 13 (1)
12 31 33 21 (1)
12 41 51 22 (1)
12 41 51 11 (1)
12 41 53 11 (1)
12 41 42 33 (1)
12 41 33 22 (1)
12 41 33 21 (2)
12 41 13 11 (1)
12 41 22 21 (1)
12 51 53 42 (1)
12 51 53 33 (1)
12 51 53 22 (1)
12 51 52 21 (1)
12 51 42 33 (1)
12 51 42 13 (1)
12 53 52 33 (2)
12 53 52 21 (1)
12 53 42 33 (1)
12 53 42 13 (1)
12 53 42 22 (1)
12 53 42 21 (1)
12 53 33 22 (1)
12 53 33 11 (1)
12 53 13 22 (2)
12 53 13 21 (1)
12 53 22 11 (2)
12 52 42 13 (1)
12 52 42 21 (1)
12 52 33 22 (1)
12 52 33 21 (1)
12 52 13 21 (1)
12 52 13 11 (1)
12 52 22 21 (2)
12 52 21 11 (1)
12 42 33 13 (1)
12 42 33 21 (1)
12 42 13 22 (3)
12 42 13 21 (1)
12 33 13 21 (1)
12 33 22 21 (2)
12 33 22 11 (1)
12 13 21 11 (1)
32 43 31 41 (1)
32 43 31 52 (1)
32 43 41 51 (1)
32 43 41 52 (1)
32 43 41 42 (1)
32 43 41 11 (1)
32 43 51 42 (1)
32 43 51 33 (1)
32 43 51 22 (1)
32 43 53 33 (1)
32 43 52 42 (2)
32 43 52 13 (1)
32 43 52 22 (2)
32 43 52 21 (2)
32 43 42 22 (1)
32 43 42 21 (1)
32 43 42 11 (1)
32 43 33 22 (1)
32 43 33 21 (1)
32 43 13 22 (2)
32 31 41 52 (1)
32 31 41 22 (1)
32 31 41 11 (1)
32 31 51 21 (1)
32 31 51 11 (1)
32 31 52 42 (1)
32 31 52 13 (1)
32 31 52 22 (2)
32 31 52 21 (2)
32 31 52 11 (2)
32 31 42 21 (1)
32 31 13 11 (1)
32 31 22 11 (1)
32 31 21 11 (2)
32 41 51 42 (1)
32 41 51 21 (1)
32 41 53 21 (1)
32 41 53 11 (1)
32 41 52 33 (1)
32 41 52 11 (1)
32 41 42 13 (1)
32 41 42 11 (2)
32 41 33 13 (1)
32 41 33 11 (2)
32 41 13 11 (2)
32 41 22 11 (1)
32 41 21 11 (1)
32 51 53 13 (1)
32 51 53 21 (1)
32 51 53 11 (2)
32 51 52 22 (2)
32 51 52 21 (3)
32 51 42 13 (1)
32 51 33 22 (1)
32 51 13 11 (1)
32 51 22 21 (2)
32 51 21 11 (2)
32 53 52 21 (2)
32 53 33 21 (1)
32 53 33 11 (1)
32 53 13 11 (1)
32 53 21 11 (3)
32 52 42 13 (2)
32 52 42 22 (3)
32 52 42 21 (7)
32 52 42 11 (4)
32 52 33 11 (1)
32 52 13 22 (2)
32 52 13 21 (1)
32 52 13 11 (1)
32 52 22 21 (2)
32 52 22 11 (1)
32 52 21 11 (4)
32 42 33 21 (1)
32 42 33 11 (2)
32 42 13 22 (2)
32 42 13 21 (1)
32 42 13 11 (1)
32 42 22 11 (2)
32 42 21 11 (4)
32 33 13 11 (1)
32 33 21 11 (2)
43 31 41 51 (1)
43 31 41 52 (1)
43 31 41 42 (1)
43 31 41 33 (1)
43 31 51 33 (2)
43 31 51 22 (1)
43 31 53 33 (1)
43 31 53 13 (1)
43 31 53 21 (1)
43 31 53 11 (1)
43 31 33 13 (3)
43 31 33 22 (3)
43 31 33 21 (1)
43 31 13 22 (2)
43 31 13 11 (1)
43 31 22 11 (1)
43 41 51 53 (1)
43 41 51 33 (2)
43 41 51 22 (2)
43 41 51 21 (1)
43 41 51 11 (1)
43 41 53 11 (1)
43 41 52 33 (1)
43 41 52 22 (1)
43 41 42 11 (1)
43 41 33 22 (2)
43 41 13 11 (1)
43 41 22 21 (1)
43 51 53 52 (1)
43 51 53 42 (1)
43 51 53 33 (2)
43 51 53 13 (1)
43 51 53 22 (1)
43 51 53 21 (1)
43 51 53 11 (3)
43 51 52 33 (1)
43 51 42 33 (1)
43 51 33 22 (3)
43 51 13 11 (1)
43 51 22 21 (1)
43 51 21 11 (1)
43 53 52 42 (1)
43 53 52 33 (2)
43 53 52 21 (1)
43 53 42 33 (1)
43 53 42 13 (1)
43 53 42 22 (1)
43 53 42 21 (2)
43 53 33 13 (4)
43 53 33 22 (2)
43 53 33 21 (3)
43 53 13 22 (4)
43 53 13 21 (3)
43 53 13 11 (2)
43 53 21 11 (1)
43 52 42 22 (1)
43 52 42 21 (2)
43 52 33 13 (2)
43 52 33 22 (2)
43 52 13 22 (2)
43 52 22 21 (1)
43 42 33 13 (1)
43 42 13 22 (1)
43 33 13 22 (5)
43 33 13 21 (2)
31 41 51 53 (2)
31 41 51 42 (3)
31 41 51 33 (2)
31 41 51 22 (3)
31 41 51 21 (1)
31 41 51 11 (4)
31 41 53 42 (2)
31 41 53 13 (1)
31 41 53 22 (1)
31 41 52 33 (2)
31 41 52 22 (1)
31 41 52 11 (1)
31 41 42 33 (1)
31 41 42 21 (1)
31 41 33 22 (1)
31 41 33 21 (1)
31 41 33 11 (3)
31 41 13 22 (1)
31 41 22 11 (5)
31 51 53 42 (3)
31 51 53 33 (1)
31 51 53 13 (1)
31 51 53 22 (1)
31 51 42 33 (1)
31 51 42 22 (1)
31 51 42 21 (1)
31 51 42 11 (1)
31 51 33 22 (1)
31 51 33 21 (1)
31 51 33 11 (1)
31 51 13 22 (2)
31 51 13 11 (1)
31 51 22 21 (1)
31 51 22 11 (6)
31 51 21 11 (3)
31 53 52 33 (1)
31 53 52 13 (1)
31 53 52 22 (1)
31 53 42 33 (1)
31 53 33 13 (1)
31 53 33 22 (1)
31 53 33 21 (1)
31 53 13 22 (4)
31 53 13 11 (1)
31 52 42 13 (1)
31 52 42 22 (1)
31 52 42 21 (1)
31 52 13 22 (2)
31 52 13 11 (1)
31 52 22 11 (1)
31 52 21 11 (2)
31 42 33 13 (1)
31 42 33 22 (1)
31 42 13 22 (2)
31 42 13 21 (1)
31 42 13 11 (1)
31 42 22 11 (1)
31 42 21 11 (1)
31 33 13 22 (4)
31 33 22 11 (1)
31 33 21 11 (1)
31 13 22 11 (1)
31 13 21 11 (1)
31 22 21 11 (1)
41 51 53 42 (3)
41 51 53 13 (1)
41 51 53 11 (3)
41 51 52 42 (1)
41 51 52 13 (1)
41 51 52 11 (1)
41 51 42 13 (1)
41 51 42 21 (1)
41 51 42 11 (1)
41 51 33 22 (1)
41 51 22 21 (1)
41 51 22 11 (2)
41 51 21 11 (2)
41 53 52 42 (1)
41 53 52 21 (1)
41 53 42 13 (1)
41 53 42 21 (1)
41 53 33 13 (1)
41 53 33 21 (1)
41 53 13 22 (1)
41 53 13 21 (1)
41 53 21 11 (1)
41 52 42 21 (1)
41 52 42 11 (1)
41 52 33 22 (1)
41 52 33 21 (1)
41 52 33 11 (2)
41 52 22 11 (1)
41 52 21 11 (1)
41 42 13 11 (2)
41 33 13 21 (1)
41 33 13 11 (1)
41 33 22 21 (1)
41 33 22 11 (1)
41 33 21 11 (1)
41 13 22 21 (1)
41 13 22 11 (1)
41 13 21 11 (1)
41 22 21 11 (2)
51 53 52 33 (1)
51 53 42 33 (3)
51 53 42 13 (1)
51 53 33 13 (2)
51 53 33 21 (2)
51 53 13 22 (1)
51 53 13 21 (2)
51 53 13 11 (2)
51 53 21 11 (2)
51 52 42 13 (1)
51 52 42 21 (1)
51 52 42 11 (1)
51 52 13 21 (1)
51 52 22 21 (2)
51 42 13 21 (2)
51 42 22 11 (1)
51 33 13 21 (2)
51 33 21 11 (1)
51 13 22 11 (1)
51 22 21 11 (1)
53 52 42 13 (1)
53 52 42 21 (3)
53 52 13 22 (1)
53 52 13 21 (2)
53 52 13 11 (1)
53 52 21 11 (1)
53 42 33 13 (1)
53 42 33 22 (2)
53 42 33 11 (1)
53 42 13 22 (3)
53 42 13 21 (1)
53 42 22 11 (1)
53 33 13 22 (5)
53 33 13 21 (6)
53 33 22 21 (1)
53 33 22 11 (2)
53 33 21 11 (1)
53 13 22 21 (1)
53 13 21 11 (1)
52 42 33 13 (2)
52 42 33 22 (1)
52 42 33 21 (1)
52 42 33 11 (1)
52 42 13 22 (3)
52 42 13 21 (4)
52 42 22 11 (1)
52 42 21 11 (3)
52 33 13 22 (2)
52 33 13 21 (1)
52 33 22 21 (1)
52 33 21 11 (1)
52 13 21 11 (2)
42 33 13 22 (3)
42 33 13 21 (2)
42 33 22 21 (1)
42 33 22 11 (2)
42 33 21 11 (2)
42 13 21 11 (1)
42 22 21 11 (2)
33 13 22 21 (1)
33 22 21 11 (1)
13 22 21 11 (1)
23 12 43 13 11 (1)
23 12 31 42 22 (1)
23 12 41 53 11 (1)
23 12 53 22 11 (1)
23 12 52 42 13 (1)
23 12 42 13 22 (1)
23 32 43 51 42 (1)
23 32 43 53 33 (1)
23 32 43 13 22 (1)
23 32 41 51 42 (1)
23 32 41 51 21 (1)
23 32 53 52 21 (1)
23 32 42 33 11 (1)
23 32 42 22 11 (1)
23 43 31 41 42 (1)
23 43 31 22 11 (1)
23 43 52 33 13 (1)
23 43 42 33 13 (1)
23 31 41 51 33 (1)
23 31 41 51 11 (1)
23 31 41 52 33 (2)
23 31 41 33 11 (2)
23 31 51 22 11 (1)
23 31 52 21 11 (1)
23 41 51 53 11 (2)
23 41 51 52 13 (1)
23 41 51 21 11 (2)
23 41 42 13 11 (1)
23 41 22 21 11 (1)
23 51 42 13 21 (1)
23 52 42 33 11 (1)
23 42 22 21 11 (1)
12 32 43 41 51 (1)
12 32 43 52 21 (1)
12 32 43 33 21 (1)
12 32 31 52 22 (2)
12 32 51 52 21 (1)
12 32 51 42 13 (1)
12 32 53 52 21 (1)
12 32 52 42 21 (1)
12 32 42 13 22 (1)
12 43 31 33 13 (1)
12 43 41 13 11 (1)
12 43 51 53 22 (1)
12 43 53 52 33 (1)
12 43 53 42 21 (1)
12 43 53 13 22 (1)
12 43 53 13 21 (1)
12 43 52 22 21 (1)
12 31 41 51 22 (1)
12 31 41 51 11 (1)
12 31 41 42 33 (1)
12 31 41 33 21 (1)
12 31 53 52 33 (1)
12 41 33 22 21 (1)
12 51 53 42 33 (1)
12 53 42 13 22 (1)
12 53 33 22 11 (1)
12 52 33 22 21 (1)
12 52 13 21 11 (1)
12 42 33 13 21 (1)
32 43 31 41 52 (1)
32 43 41 42 11 (1)
32 43 51 33 22 (1)
32 43 52 42 22 (1)
32 43 52 42 21 (1)
32 43 52 13 22 (1)
32 31 41 22 11 (1)
32 31 51 21 11 (1)
32 31 52 42 21 (1)
32 31 52 13 11 (1)
32 31 52 21 11 (1)
32 41 53 21 11 (1)
32 41 52 33 11 (1)
32 41 42 13 11 (1)
32 41 33 13 11 (1)
32 51 53 13 11 (1)
32 51 53 21 11 (1)
32 51 52 22 21 (2)
32 53 33 21 11 (1)
32 52 42 13 22 (1)
32 52 42 13 21 (1)
32 52 42 22 11 (1)
32 52 42 21 11 (3)
32 42 33 21 11 (1)
43 31 41 51 33 (1)
43 31 51 33 22 (1)
43 31 53 33 21 (1)
43 31 53 13 11 (1)
43 31 33 13 22 (2)
43 41 51 53 11 (1)
43 41 51 33 22 (1)
43 41 51 22 21 (1)
43 41 52 33 22 (1)
43 51 53 52 33 (1)
43 51 53 42 33 (1)
43 51 53 13 11 (1)
43 51 53 21 11 (1)
43 53 52 42 21 (1)
43 53 42 13 22 (1)
43 53 33 13 22 (2)
43 53 33 13 21 (2)
43 52 33 13 22 (1)
31 41 51 53 42 (2)
31 41 51 42 21 (1)
31 41 51 22 11 (2)
31 41 53 13 22 (1)
31 41 52 22 11 (1)
31 41 33 22 11 (1)
31 51 53 42 33 (1)
31 51 53 13 22 (1)
31 51 42 22 11 (1)
31 51 33 21 11 (1)
31 51 13 22 11 (1)
31 51 22 21 11 (1)
31 53 52 13 22 (1)
31 53 33 13 22 (1)
31 52 42 13 22 (1)
31 42 33 13 22 (1)
31 42 13 21 11 (1)
41 51 53 42 13 (1)
41 51 52 42 11 (1)
41 53 52 42 21 (1)
41 53 33 13 21 (1)
41 52 33 21 11 (1)
41 13 22 21 11 (1)
51 53 33 13 21 (2)
51 52 42 13 21 (1)
53 52 42 13 21 (1)
53 52 13 21 11 (1)
53 42 33 13 22 (1)
53 42 33 22 11 (1)
53 33 13 22 21 (1)
52 42 33 13 22 (1)
52 42 33 13 21 (1)
42 33 22 21 11 (1)
