% t7-4k.txt minpts 10 eps 15.0
% 0 233 20
281.88, 407.03
433.95, 391.35
379.22, 273.00
463.96, 354.92
337.39, 421.00
220.01, 432.74
448.15, 393.50
450.01, 352.99
237.46, 426.73
227.17, 277.30
55.15, 381.59
33.73, 368.54
207.05, 427.27
305.50, 254.55
338.38, 424.65
90.79, 408.53
446.96, 324.44
438.45, 354.70
191.88, 408.82
378.17, 264.32
435.46, 348.16
194.72, 283.68
434.55, 292.79
233.68, 274.73
331.14, 270.08
227.54, 429.31
388.15, 386.00
377.81, 412.42
311.79, 425.30
219.80, 440.97
395.60, 268.55
226.24, 410.57
101.69, 280.10
58.44, 389.74
459.61, 353.61
230.88, 247.04
357.93, 262.00
431.47, 307.98
52.89, 316.24
412.06, 390.99
184.52, 265.26
283.02, 430.10
256.23, 267.49
427.04, 364.25
298.54, 440.79
159.69, 411.75
72.01, 384.27
305.20, 432.71
118.48, 389.86
276.65, 405.23
71.04, 302.36
229.38, 263.29
241.73, 282.28
400.56, 396.72
164.90, 255.04
340.54, 259.70
67.63, 281.96
335.21, 418.16
389.09, 418.68
118.62, 264.18
391.53, 276.92
210.70, 249.57
443.71, 367.84
394.17, 407.63
212.78, 419.44
406.53, 400.32
68.11, 377.47
266.91, 247.37
225.68, 435.41
47.43, 318.59
352.11, 401.84
417.60, 391.78
385.10, 288.64
354.28, 266.10
424.37, 323.12
120.96, 406.17
142.50, 286.62
196.02, 250.52
449.43, 321.39
361.60, 270.56
326.17, 420.51
107.82, 413.30
291.20, 404.57
401.45, 274.74
91.37, 381.39
52.56, 400.23
164.51, 437.69
72.30, 310.14
279.12, 412.83
276.33, 274.01
37.54, 332.92
30.82, 311.73
153.76, 266.59
218.04, 424.52
106.06, 289.12
433.57, 401.86
383.73, 281.22
169.41, 413.67
322.39, 435.13
130.12, 397.18
318.72, 425.09
446.70, 373.31
274.81, 270.85
345.28, 278.08
431.48, 293.87
316.30, 405.18
163.64, 429.53
56.87, 290.48
336.21, 399.88
345.99, 285.59
148.47, 251.95
400.79, 275.55
309.39, 254.32
427.29, 299.77
43.40, 300.14
199.86, 417.18
279.99, 423.60
297.48, 439.60
274.30, 245.44
173.95, 432.25
382.86, 386.95
392.11, 270.97
360.47, 261.15
154.66, 278.78
158.62, 434.99
289.59, 412.30
445.59, 359.61
386.63, 411.62
303.18, 269.22
133.34, 286.02
140.48, 418.83
71.42, 382.11
444.53, 376.50
267.79, 258.55
449.83, 381.64
457.28, 349.23
435.74, 293.31
108.85, 390.49
69.42, 311.28
119.40, 287.88
367.52, 258.70
304.05, 262.14
98.30, 383.25
430.75, 387.64
151.17, 417.07
383.83, 398.27
463.02, 367.79
400.75, 390.31
427.57, 403.04
309.71, 276.10
124.82, 261.86
434.42, 301.31
321.85, 252.63
223.07, 433.62
28.52, 301.51
302.10, 421.33
346.67, 413.50
430.12, 366.07
205.57, 410.90
229.63, 413.16
116.12, 270.10
267.89, 403.79
131.31, 264.39
432.40, 388.27
220.09, 415.47
336.08, 268.17
135.24, 264.54
132.61, 258.95
43.20, 355.89
350.44, 272.81
62.38, 401.37
147.51, 260.90
439.38, 334.02
146.54, 273.42
31.62, 326.35
10.58, 345.60
79.63, 394.41
442.16, 311.95
437.28, 378.59
476.42, 342.46
48.98, 323.15
31.16, 358.88
157.27, 432.45
51.57, 386.96
329.79, 257.68
398.25, 268.55
319.17, 431.36
319.80, 274.16
71.97, 312.74
208.28, 272.57
282.74, 246.63
118.00, 400.04
74.61, 386.66
377.43, 277.39
313.99, 416.10
426.13, 286.68
315.85, 272.65
70.22, 380.27
282.77, 248.76
62.47, 281.97
198.01, 430.94
148.07, 264.64
285.81, 250.39
432.95, 289.51
105.21, 286.34
75.86, 370.15
300.08, 279.31
321.05, 266.50
220.42, 256.35
284.82, 433.44
206.04, 275.74
195.55, 418.28
266.60, 434.86
191.96, 408.84
294.91, 421.48
296.88, 426.28
392.81, 381.58
116.73, 266.86
92.33, 395.16
167.27, 252.35
153.74, 404.41
47.83, 327.78
216.85, 411.75
335.64, 405.03
65.71, 293.32
411.15, 314.54
276.55, 403.01
423.62, 278.61
439.89, 385.01
470.53, 354.82
258.92, 265.52
216.50, 244.80
188.62, 417.37
428.72, 279.23
463.11, 360.71
400.47, 294.41
77.67, 387.26
122.86, 289.84
304.71, 407.51
343.93, 405.11
262.70, 262.76
312.70, 256.98
440.32, 359.60
178.29, 410.67
112.04, 266.48
447.15, 356.75
91.28, 381.06
167.94, 409.22
372.23, 274.94
325.98, 432.68
387.06, 278.21
481.87, 338.63
261.79, 253.57
255.99, 415.03
363.77, 424.61
153.59, 409.77
431.53, 306.56
315.37, 418.72
270.37, 434.95
283.93, 258.99
151.60, 431.10
211.70, 417.88
167.43, 280.52
28.52, 323.89
188.62, 275.36
394.86, 286.82
152.45, 267.61
87.91, 381.98
226.29, 432.52
70.77, 305.16
450.32, 340.84
240.79, 429.01
197.38, 255.94
329.84, 407.20
381.52, 386.89
457.91, 379.86
67.59, 369.55
37.98, 377.39
21.17, 311.83
347.77, 404.30
58.39, 314.44
447.21, 306.40
167.86, 406.17
13.16, 344.06
171.92, 436.72
279.98, 266.46
207.76, 408.55
123.49, 405.00
367.20, 410.77
287.37, 434.24
255.16, 263.43
98.91, 383.30
69.35, 276.04
130.68, 281.23
354.63, 418.37
377.42, 416.23
142.13, 419.99
195.75, 258.36
400.40, 397.98
309.15, 419.24
193.91, 407.43
190.65, 407.87
116.92, 270.29
277.79, 431.34
234.12, 269.30
262.51, 419.79
287.37, 264.50
260.29, 244.80
45.49, 303.98
251.72, 274.01
446.38, 384.34
106.01, 263.13
304.77, 408.92
231.78, 414.51
436.88, 310.06
199.23, 259.89
124.92, 416.61
255.05, 436.03
397.02, 266.48
158.96, 284.76
465.00, 325.02
268.68, 260.72
210.15, 428.43
458.21, 325.36
254.69, 256.32
434.13, 313.48
35.91, 370.35
293.57, 436.72
121.24, 416.65
111.32, 271.55
109.01, 297.54
208.88, 407.71
111.49, 393.99
109.42, 260.67
223.71, 276.23
431.75, 378.55
316.57, 423.48
460.10, 375.26
205.25, 429.56
464.48, 335.52
420.46, 309.08
427.53, 369.27
118.48, 417.10
443.04, 377.06
285.84, 415.46
124.34, 390.04
247.66, 259.68
235.68, 262.61
149.49, 417.47
26.44, 375.31
55.24, 327.59
441.67, 365.17
77.93, 297.18
382.58, 419.32
443.37, 355.57
123.64, 264.83
407.30, 381.24
49.71, 382.51
366.87, 281.78
69.87, 286.67
190.27, 413.90
375.78, 261.52
179.44, 261.53
191.19, 414.02
253.72, 263.12
271.70, 246.42
322.88, 278.95
437.68, 294.26
395.89, 379.56
98.26, 270.52
160.23, 284.25
216.78, 256.39
467.66, 374.98
130.99, 408.99
159.76, 288.05
260.46, 243.82
108.61, 389.23
171.55, 430.87
346.27, 268.39
161.71, 435.48
161.20, 415.11
116.26, 423.12
479.12, 353.35
128.33, 425.88
19.35, 335.47
53.73, 371.55
120.68, 264.84
195.84, 259.09
83.25, 379.71
460.86, 360.61
234.51, 418.47
420.49, 314.39
199.90, 282.84
131.89, 395.60
144.32, 274.26
315.93, 256.77
216.28, 403.74
409.46, 278.50
405.40, 407.60
407.31, 380.22
94.96, 283.58
196.73, 263.45
114.50, 395.54
188.84, 417.10
474.02, 362.42
175.44, 423.56
438.27, 378.90
217.44, 441.87
153.22, 430.68
446.94, 352.85
419.95, 375.40
197.72, 259.92
43.67, 322.58
184.20, 271.98
444.60, 345.32
141.20, 265.82
422.40, 371.07
101.10, 292.91
53.72, 290.89
54.26, 301.99
118.36, 423.50
19.30, 336.92
262.57, 428.45
222.05, 422.86
396.60, 384.32
42.30, 303.23
415.55, 381.62
161.21, 268.24
162.84, 269.80
432.61, 373.87
276.82, 253.90
454.52, 356.14
73.54, 292.06
376.40, 251.57
297.68, 277.08
435.11, 331.37
205.88, 409.19
28.93, 316.15
401.39, 268.27
319.26, 426.64
374.33, 275.76
324.95, 263.53
144.52, 276.06
286.99, 411.48
138.56, 252.20
438.94, 311.82
292.41, 432.01
27.05, 378.36
185.61, 423.92
427.27, 315.89
113.27, 397.28
257.15, 421.34
381.46, 276.99
216.73, 284.40
409.31, 295.13
40.20, 324.02
288.01, 413.30
329.55, 254.24
62.35, 387.10
203.58, 249.19
57.18, 288.09
114.23, 267.59
102.18, 292.04
184.80, 275.14
389.96, 273.83
137.68, 427.61
297.47, 262.30
457.56, 309.87
392.91, 282.05
231.64, 272.95
444.98, 315.30
66.92, 385.65
435.15, 323.15
225.77, 279.52
339.21, 414.35
164.52, 280.68
436.88, 365.07
388.29, 399.64
467.68, 326.96
328.66, 409.48
428.05, 396.21
412.68, 304.78
404.15, 290.88
444.90, 370.57
258.79, 409.27
239.98, 274.04
271.24, 245.06
63.31, 320.62
111.60, 417.36
188.33, 266.03
218.13, 415.96
25.61, 325.39
120.67, 425.11
222.22, 262.77
474.67, 365.80
353.39, 417.42
411.84, 293.00
450.65, 390.03
112.03, 271.94
49.21, 382.21
34.25, 386.59
414.07, 316.45
444.88, 301.89
295.32, 424.47
449.32, 316.32
318.68, 408.54
354.07, 278.93
173.81, 435.54
452.78, 353.00
70.64, 409.33
40.94, 393.51
24.17, 343.84
295.94, 426.56
214.92, 246.54
221.76, 423.95
228.53, 280.14
387.67, 401.22
357.13, 289.45
158.04, 430.11
63.79, 363.48
412.51, 397.62
187.65, 247.92
303.84, 435.48
333.33, 399.60
261.79, 422.60
228.99, 273.64
177.70, 430.01
433.00, 368.13
272.94, 434.79
166.56, 258.11
97.14, 304.06
293.24, 426.63
58.05, 283.02
267.29, 264.96
171.10, 273.87
421.08, 321.45
420.05, 394.81
386.85, 268.21
102.99, 423.59
455.10, 382.81
188.46, 249.24
347.20, 260.61
438.43, 344.76
296.00, 415.99
395.59, 299.36
296.57, 402.62
138.74, 255.86
414.82, 373.95
169.24, 253.37
395.72, 386.12
273.76, 270.90
60.20, 309.05
98.45, 412.87
219.66, 434.11
448.26, 384.16
140.42, 269.44
247.13, 263.61
18.12, 339.69
125.00, 264.85
106.04, 417.73
134.54, 286.14
435.94, 336.96
211.13, 414.87
51.90, 286.22
204.16, 424.80
163.20, 261.58
170.53, 437.85
451.46, 372.08
442.09, 309.55
335.86, 258.80
362.45, 417.12
184.22, 268.87
317.02, 264.08
442.54, 303.82
315.49, 414.36
200.51, 427.95
345.89, 281.59
72.28, 289.63
131.79, 286.70
202.10, 421.78
298.00, 274.53
323.51, 442.77
102.50, 412.38
447.50, 338.73
291.24, 267.57
169.05, 436.34
198.46, 430.01
162.99, 421.22
79.31, 284.88
418.16, 283.02
434.56, 363.81
403.57, 402.15
199.83, 262.02
47.07, 304.22
452.30, 330.33
54.04, 309.82
81.28, 383.02
321.80, 253.26
177.54, 415.96
155.73, 262.00
194.55, 429.53
258.05, 250.48
474.03, 337.02
446.89, 330.26
255.88, 411.84
54.47, 321.35
101.56, 388.54
221.84, 414.47
51.33, 366.85
228.01, 438.67
243.22, 411.34
129.47, 424.13
324.28, 405.12
466.40, 317.74
221.51, 249.91
221.89, 249.48
427.97, 313.83
138.85, 263.31
296.54, 264.52
185.57, 274.05
113.84, 267.87
335.27, 256.86
419.10, 316.96
295.78, 263.86
117.36, 261.47
252.72, 409.70
12.64, 340.42
208.66, 423.88
62.08, 319.83
53.06, 326.51
305.29, 406.21
228.17, 259.50
390.31, 266.63
158.44, 256.96
469.70, 359.29
343.21, 401.88
297.33, 425.65
368.08, 282.70
95.38, 283.04
272.27, 445.76
156.31, 430.87
375.21, 407.83
192.19, 439.13
340.88, 426.13
178.26, 413.23
195.22, 259.30
25.61, 319.58
407.06, 406.29
185.75, 425.98
24.37, 347.03
412.51, 393.21
35.47, 311.37
258.52, 268.79
408.30, 380.71
481.46, 346.16
125.74, 418.42
168.78, 250.10
451.78, 372.54
135.70, 272.30
271.99, 243.66
465.60, 320.25
130.53, 288.95
347.83, 261.91
127.97, 286.83
386.21, 386.94
276.93, 419.94
289.90, 435.18
392.17, 391.40
401.97, 290.36
446.26, 336.80
78.69, 382.35
427.04, 360.68
415.57, 382.47
342.21, 403.89
290.17, 437.60
258.74, 439.33
99.61, 288.78
365.00, 270.28
171.09, 438.65
259.27, 250.45
380.04, 419.46
197.71, 269.56
120.63, 398.35
51.57, 321.08
146.19, 269.02
119.82, 296.55
79.60, 392.32
352.78, 260.82
293.64, 254.39
330.04, 422.86
437.98, 392.46
268.17, 423.52
208.66, 406.69
80.28, 398.90
286.98, 259.33
443.65, 356.95
298.36, 403.14
194.83, 246.73
398.65, 301.40
62.33, 308.82
465.44, 325.74
277.51, 440.58
403.77, 412.86
76.83, 394.41
440.81, 333.63
354.04, 271.24
187.65, 283.07
126.08, 394.16
299.37, 410.05
34.69, 298.64
347.03, 269.48
78.41, 402.46
114.91, 420.80
328.03, 258.39
264.90, 415.57
117.55, 402.83
228.16, 279.75
176.38, 424.84
185.40, 278.54
402.48, 299.22
306.26, 269.45
94.83, 286.17
403.14, 307.95
411.96, 388.99
421.54, 364.62
367.86, 404.34
350.70, 269.39
33.21, 325.15
293.52, 248.84
57.86, 293.16
58.38, 401.91
354.82, 258.40
110.56, 417.75
275.42, 425.39
327.69, 412.19
143.52, 427.74
403.49, 279.73
356.00, 284.11
92.29, 295.36
99.78, 395.36
460.03, 316.21
423.76, 283.36
445.90, 387.60
170.40, 427.14
443.02, 349.34
302.86, 405.92
18.55, 355.75
364.12, 275.19
29.18, 365.39
177.45, 439.96
271.26, 439.44
307.32, 428.48
31.25, 335.27
32.41, 371.34
195.68, 407.11
427.52, 400.53
179.89, 428.42
347.38, 421.89
465.47, 369.92
344.98, 275.08
358.72, 259.91
201.49, 264.08
25.72, 315.90
401.52, 309.01
383.41, 415.20
243.87, 271.02
294.89, 270.67
398.97, 379.96
434.01, 344.83
149.63, 433.11
94.44, 290.70
268.42, 440.30
107.21, 272.74
466.68, 311.80
374.72, 264.43
362.24, 267.72
85.77, 297.92
52.02, 308.65
138.92, 419.43
452.01, 336.58
78.95, 282.40
444.10, 349.28
405.35, 381.02
332.70, 260.87
317.93, 431.57
308.96, 417.74
321.49, 429.45
197.43, 415.20
183.64, 414.73
98.08, 284.25
325.64, 436.47
36.35, 377.65
421.54, 297.40
418.88, 306.95
221.11, 272.72
285.45, 412.00
361.18, 413.36
476.02, 341.61
65.75, 365.02
271.93, 414.04
162.76, 425.30
409.41, 296.24
29.79, 356.19
406.11, 287.30
128.27, 428.49
234.62, 420.17
52.62, 289.04
217.10, 265.99
58.40, 332.37
293.23, 273.56
307.76, 254.37
393.16, 414.06
434.37, 345.87
470.67, 329.65
107.76, 410.61
331.31, 430.46
354.13, 269.65
56.52, 370.27
77.64, 381.21
103.56, 281.58
322.96, 266.58
175.16, 272.96
153.80, 420.49
345.59, 406.01
355.63, 290.57
399.69, 412.16
448.51, 361.48
62.38, 291.55
111.58, 289.60
331.54, 277.28
274.54, 437.67
52.75, 326.52
423.36, 388.65
65.47, 397.86
351.47, 267.28
390.65, 282.64
268.55, 269.60
464.92, 352.59
223.85, 282.01
325.65, 427.17
40.08, 308.49
241.12, 265.01
455.08, 373.09
180.54, 283.63
193.66, 431.60
426.15, 292.54
232.84, 426.65
118.00, 286.31
402.79, 399.48
430.59, 307.04
435.05, 385.94
423.54, 397.09
453.44, 320.86
186.24, 248.55
176.25, 256.86
58.09, 298.56
197.38, 414.11
231.18, 274.62
369.47, 260.10
385.32, 272.60
437.49, 308.86
142.36, 284.78
22.89, 315.18
22.65, 301.85
380.33, 386.04
145.32, 411.11
190.44, 419.77
271.47, 429.93
156.77, 291.71
420.49, 278.14
150.46, 237.57
407.02, 415.67
243.96, 440.81
92.50, 266.30
203.44, 244.22
234.86, 244.59
321.39, 451.44
116.63, 298.56
156.94, 397.29
73.02, 264.59
83.15, 413.33
173.02, 400.53
366.02, 397.98
322.90, 245.67
319.44, 287.99
404.01, 423.26
370.15, 389.34
74.36, 316.34
319.20, 399.35
333.61, 291.22
431.26, 413.77
76.86, 420.65
152.67, 445.71
423.81, 341.30
46.81, 352.39
271.07, 287.12
116.29, 298.78
376.87, 373.90
245.93, 247.69
205.21, 283.12
216.65, 239.40
303.88, 284.75
237.85, 245.51
78.89, 264.89
369.01, 293.71
86.84, 307.90
146.96, 293.39
63.83, 407.37
422.93, 330.22
235.51, 405.52
392.60, 316.43
6.62, 355.30
46.92, 398.24
248.81, 279.04
87.01, 270.34
368.00, 240.24
16.05, 364.14
150.18, 396.20
95.79, 414.04
8.38, 344.16
89.50, 302.51
69.79, 337.31
12.22, 360.09
267.98, 277.91
358.33, 426.28
354.02, 292.90
48.04, 400.10
352.80, 291.48
310.28, 285.94
82.47, 356.87
242.82, 443.10
331.43, 287.78
365.79, 392.42
260.58, 232.06
41.10, 339.34
250.38, 441.21
109.97, 248.89
296.97, 246.03
34.89, 341.82
80.43, 415.29
462.74, 300.20
100.36, 318.51
238.45, 406.91
172.73, 401.74
321.51, 241.51
265.65, 397.24
375.64, 248.79
271.47, 280.04
358.14, 250.27
343.09, 431.96
48.24, 347.04
32.73, 392.84
453.35, 295.52
332.39, 289.97
376.47, 433.04
15.11, 364.42
253.87, 240.02
55.06, 365.09
357.54, 395.64
91.06, 266.02
31.47, 394.82
49.72, 345.27
134.66, 399.88
9.06, 349.99
205.57, 282.16
18.96, 371.42
% 2 830 65
546.11, 387.39
636.73, 228.56
526.95, 423.66
559.99, 295.46
628.53, 150.09
665.24, 409.60
560.47, 353.04
535.10, 457.58
559.03, 413.57
625.16, 242.82
610.77, 215.92
602.55, 301.32
513.53, 412.27
629.32, 452.66
562.67, 430.02
672.28, 438.86
605.66, 412.49
604.44, 440.22
549.93, 346.87
565.61, 323.53
552.83, 304.86
609.95, 158.65
562.22, 380.15
662.88, 114.58
650.75, 106.28
533.03, 342.26
629.09, 114.79
643.41, 236.40
629.13, 173.79
623.06, 211.03
537.48, 372.14
520.33, 360.96
596.78, 395.19
556.69, 413.25
507.53, 358.88
641.91, 69.42
531.47, 410.91
517.95, 434.91
591.43, 285.13
512.51, 354.65
643.64, 94.19
643.70, 233.82
512.07, 429.22
607.42, 188.38
567.34, 287.23
639.09, 153.96
630.69, 145.70
549.35, 410.48
639.36, 163.73
548.90, 353.43
631.18, 90.58
531.03, 409.59
563.98, 272.66
534.31, 424.21
536.42, 418.39
636.15, 422.86
558.75, 416.92
605.98, 211.04
631.36, 277.22
601.89, 437.30
585.01, 391.25
611.18, 234.77
606.24, 220.90
533.91, 447.32
614.30, 146.38
567.28, 400.16
624.45, 273.91
623.94, 242.76
543.25, 347.81
644.57, 109.60
537.07, 343.32
601.33, 417.24
507.72, 354.31
625.62, 196.52
652.83, 202.27
536.73, 342.66
629.41, 114.55
650.83, 192.05
602.81, 449.43
507.08, 406.50
536.62, 448.56
651.24, 171.77
564.60, 366.44
530.76, 338.82
633.87, 188.26
567.84, 414.55
554.26, 299.13
665.77, 451.33
552.19, 423.15
618.20, 132.64
605.51, 225.93
547.20, 424.43
557.70, 361.47
626.59, 225.89
613.05, 198.56
609.31, 401.00
673.83, 435.25
614.82, 253.60
517.64, 420.63
646.36, 76.27
647.94, 189.06
607.95, 287.71
573.75, 458.92
636.19, 236.90
535.20, 380.91
545.05, 343.30
630.73, 266.08
592.27, 294.16
553.39, 304.07
647.41, 165.40
641.35, 233.88
563.97, 441.79
609.17, 245.07
631.97, 89.50
536.56, 417.42
634.41, 407.26
512.97, 346.68
578.35, 317.58
625.30, 232.05
510.19, 332.04
638.08, 395.52
642.19, 118.15
545.99, 437.96
591.71, 435.08
622.30, 96.94
544.44, 446.59
584.93, 432.76
600.01, 401.37
568.82, 443.49
645.54, 114.70
647.14, 108.76
593.91, 252.44
643.35, 220.85
626.25, 192.00
614.09, 282.57
567.93, 307.25
642.94, 436.12
509.14, 359.67
618.99, 184.89
557.59, 299.66
632.89, 442.26
620.74, 209.02
631.17, 163.61
566.96, 293.51
552.55, 431.66
633.39, 271.50
617.49, 229.72
515.27, 429.65
639.28, 155.42
610.06, 435.25
518.82, 349.80
617.64, 441.85
580.61, 297.48
582.62, 456.45
642.62, 391.00
648.19, 211.44
564.46, 292.35
634.97, 268.94
546.89, 377.03
666.42, 403.01
603.08, 404.59
557.75, 322.13
552.76, 369.18
616.67, 157.80
584.99, 401.86
628.97, 274.22
606.81, 295.50
630.59, 101.00
542.04, 343.44
579.47, 400.80
530.30, 320.66
609.56, 277.60
571.52, 413.04
651.60, 433.03
615.03, 280.04
646.80, 197.47
