18 4 0.777777777777778 -3.5 0.404701496513842 -0.0414985701266886 0.222222222222222 4.5 7.2256913470116 1.6057091882248 ; 11 22 31 51
47 19 0.595744680851064 -1.47368421052632 0.791320018671387 -0.0193004882602777 0.404255319148936 2.47368421052632 2.38983050847458 0.966101694915254 ; 11 51
12 5 0.583333333333333 -1.4 0.197532073835983 -0.0693423465780964 0.416666666666667 2.4 1.87226960682338 0.78011233617641 ; 13 21 43
24 15 0.375 -0.6 0.145679136687016 -0.116543309349613 0.625 1.6 1.26315789473684 0.789473684210526 ; 22 53
16 14 0.125 -0.142857142857143 -0.0684762383262326 -0.127170156891575 0.875 1.14285714285714 0.872727272727273 0.763636363636364 ; 13 52
16 1 0.9375 -15 0.478925825411959 -0.0550234999135634 0.0625 16 9.74658869395712 0.60916179337232 ; 12 21 42 52
21 16 0.238095238095238 -0.3125 0.0582716546748065 -0.0874074820122098 0.761904761904762 1.3125 1.10526315789474 0.842105263157895 ; 21 53
20 1 0.95 -19 0.44852772186809 -0.0631777517406962 0.05 20 9.36134803411692 0.468067401705846 ; 13 22 43 53
45 3 0.933333333333333 -14 0.894635505056936 -0.0851265974890471 0.0666666666666667 15 8.00395256916996 0.533596837944664 ; 33 43 53
18 4 0.777777777777778 -3.5 0.313909448441731 -0.11580249400407 0.222222222222222 4.5 2.84210526315789 0.631578947368421 ; 22 41 51
18 15 0.166666666666667 -0.2 -0.0291358273374033 -0.116543309349613 0.833333333333333 1.2 0.947368421052632 0.789473684210526 ; 22 51
50 1 0.98 -49 1 -0.13 0.02 50 9 0.18 ; 31 41 51
14 6 0.571428571428571 -1.33333333333333 0.212951067119622 0.00557999232940031 0.428571428571429 2.33333333333333 2.04678362573099 0.87719298245614 ; 22 42 52
50 14 0.72 -2.57142857142857 1 -0.08 0.28 3.57142857142857 3 0.84 ; 31 51
34 6 0.823529411764706 -4.66666666666667 0.616852624040045 0.00627564899083014 0.176470588235294 5.66666666666667 4.97076023391813 0.87719298245614 ; 21 42 52
24 3 0.875 -7 0.406504100730533 -0.0987252598952492 0.125 8 3.44497607655502 0.430622009569378 ; 22 33 53
44 15 0.659090909090909 -1.93333333333333 0.894959429780133 0 0.340909090909091 2.93333333333333 2.93333333333333 1 ; 32 52
47 0 1 Inf 0.895660009335693 -0.103600976520555 0 Inf 21.5084745762712 0 ; 11 31 41 51
18 17 0.0555555555555556 -0.0588235294117647 -0.0291358273374033 -0.0582716546748065 0.944444444444444 1.05882352941176 0.947368421052632 0.894736842105263 ; 22 31
12 14 -0.166666666666667 0.142857142857143 -0.169753409684498 -0.110190809795201 1.16666666666667 0.857142857142857 0.677966101694915 0.790960451977401 ; 11 32
30 3 0.9 -9 0.730693040452846 -0.0497799755932928 0.1 10 7.5 0.75 ; 23 31 41
15 1 0.933333333333333 -14 0.364583384153451 -0.046709170301187 0.0666666666666667 15 3.65497076023392 0.243664717348928 ; 12 21 32
12 0 1 Inf 0.404162067130837 -0.0432846190868467 0 Inf 6.06060606060606 0 ; 13 32 42 52
23 14 0.391304347826087 -0.642857142857143 0.0598533556976396 -0.196661025863673 0.608695652173913 1.64285714285714 1.10047846889952 0.669856459330144 ; 21 33
17 0 1 Inf 0.464622349093135 -0.102219726738219 0 Inf 7.95714582899938 0 ; 21 33 43 53
15 0 1 Inf 0.464998898415737 -0.0564678940772196 0 Inf 10.9649122807018 0 ; 12 21 32 52
23 0 1 Inf 0.532942028372085 -0.097789284743978 0 Inf 10.7655502392345 0 ; 22 33 43 53
12 1 0.916666666666667 -11 0.375638082695384 -0.0288036170875271 0.0833333333333333 12 5.84795321637427 0.487329434697856 ; 22 32 42 52
21 0 1 Inf 0.45206357718608 -0.0850588283899731 0 Inf 8.22096563723358 0 ; 13 22 33 53
16 2 0.875 -7 0.367003309768784 -0.0842359126804359 0.125 8 3.50877192982456 0.43859649122807 ; 12 21 52
12 3 0.75 -3 0.230211055866128 -0.0675474641222875 0.25 4 2.18181818181818 0.545454545454546 ; 13 32 52
27 0 1 Inf 0.599221241579107 -0.206827873657722 0 Inf 5.72033898305085 0 ; 11 23 41
15 0 1 Inf 0.470970079589517 -0.0768358593872484 0 Inf 10.1526965562053 0 ; 12 21 32 42
37 18 0.513513513513513 -1.05555555555556 0.604043492697268 0.0340024482644157 0.486486486486487 2.05555555555556 2.19367588932806 1.06719367588933 ; 13 43
24 3 0.875 -7 0.414043151057241 -0.120274373260849 0.125 8 3.74453921364677 0.468067401705846 ; 22 33 43
30 5 0.833333333333333 -5 0.730693040452846 0.0174844119021681 0.166666666666667 6 7.5 1.25 ; 23 31 51
31 6 0.806451612903226 -4.16666666666667 0.592858415180324 -0.0309707619165402 0.193548387096774 5.16666666666667 5.43859649122807 1.05263157894737 ; 21 32 52
49 16 0.673469387755102 -2.0625 0.899973418001914 -0.0684762383262326 0.326530612244898 3.0625 2.67272727272727 0.872727272727273 ; 33 53
12 2 0.833333333333333 -5 0.146801219425062 -0.0991404897616873 0.166666666666667 6 1.88323917137476 0.313873195229128 ; 11 32 42
20 1 0.95 -19 0.339366142791453 -0.117514915400705 0.05 20 2.87081339712919 0.143540669856459 ; 21 33 53
47 19 0.595744680851064 -1.47368421052632 0.791320018671387 -0.0193004882602777 0.404255319148936 2.47368421052632 2.38983050847458 0.966101694915254 ; 11 31
38 15 0.605263157894737 -1.53333333333333 0.500174203026464 -0.157949748324146 0.394736842105263 2.53333333333333 1.85185185185185 0.730994152046784 ; 21 42
18 20 -0.111111111111111 0.1 -0.0291358273374033 0.0291358273374033 1.11111111111111 0.9 0.947368421052632 1.05263157894737 ; 22 41
18 0 1 Inf 0.404701496513842 -0.0411694464026025 0 Inf 7.2256913470116 0 ; 11 22 31 41
10 8 0.2 -0.25 -0.0262430163170616 -0.0098138807968024 0.8 1.25 1.33809099018733 1.07047279214987 ; 11 21 52
19 24 -0.263157894736842 0.208333333333333 -0.0961594035849142 0.0444245197848434 1.26315789473684 0.791666666666667 0.847457627118644 1.07047279214987 ; 11 22
13 4 0.692307692307692 -2.25 0.222541879881712 -0.117796702511177 0.307692307692308 3.25 1.86602870813397 0.574162679425837 ; 13 21 53
24 10 0.583333333333333 -1.4 0.359024561106316 -0.096260208412563 0.416666666666667 2.4 1.85185185185185 0.771604938271605 ; 12 42
30 0 1 Inf 0.798019780339635 -0.0760377696422087 0 Inf 22.5 0 ; 23 31 41 51
37 0 1 Inf 0.758326037564629 -0.0635669164582381 0 Inf 17.9482572763205 0 ; 13 33 43 53
20 2 0.9 -9 0.455423046936445 -0.0738624440938863 0.1 10 8.51031639465174 0.851031639465174 ; 13 22 33 43
11 4 0.636363636363636 -1.75 0.00398829479555607 -0.0903819048185946 0.363636363636364 2.75 1.6354445435623 0.594707106749926 ; 11 21 32
10 0 1 Inf 0.311673290686301 -0.0400948450452599 0 Inf 12.3897313906235 0 ; 11 21 32 42 52
18 0 1 Inf 0.485432086331298 -0.0892798561145027 0 Inf 8.52631578947368 0 ; 22 31 41 51
29 19 0.344827586206897 -0.526315789473684 0.230862943405181 -0.0541530361073882 0.655172413793103 1.52631578947368 1.38755980861244 0.909090909090909 ; 13 22
30 13 0.566666666666667 -1.30769230769231 0.59603956067927 0.0331133089266261 0.433333333333333 2.30769230769231 2.5 1.08333333333333 ; 23 51
13 20 -0.538461538461538 0.35 -0.264860111628623 -0.0680426189109627 1.53846153846154 0.65 0.579839429081178 0.892060660124889 ; 11 21
12 0 1 Inf 0.46566339645709 -0.0907499494624016 0 Inf 15.3185695103731 0 ; 13 21 33 43 53
10 2 0.8 -4 0.182175896140707 -0.0387574563225381 0.2 5 4.46030330062444 0.892060660124889 ; 11 21 32 52
45 14 0.688888888888889 -2.21428571428571 0.909870162371853 -0.0408930410054765 0.311111111111111 3.21428571428571 2.93478260869565 0.91304347826087 ; 43 53
12 3 0.75 -3 0.361206977288302 -0.0723584600601465 0.25 4 5.61680882047015 1.40420220511754 ; 13 21 43 53
17 15 0.117647058823529 -0.133333333333333 -0.014297430984443 -0.0738700600862887 0.882352941176471 1.13333333333333 0.97254004576659 0.85812356979405 ; 21 43
18 14 0.222222222222222 -0.285714285714286 -0.0518785847899556 -0.167164328767635 0.777777777777778 1.28571428571429 0.909090909090909 0.707070707070707 ; 13 42
18 0 1 Inf 0.519039317041704 -0.0722860476025506 0 Inf 21.6770740410348 0 ; 11 22 31 41 51
27 17 0.37037037037037 -0.588235294117647 0.173859747502667 -0.111156232009902 0.62962962962963 1.58823529411765 1.29186602870813 0.813397129186603 ; 22 33
12 17 -0.416666666666667 0.294117647058824 -0.262714492984284 -0.120552970806641 1.41666666666667 0.705882352941177 0.564971751412429 0.800376647834275 ; 11 42
30 6 0.8 -4 0.59603956067927 -0.198679853559757 0.2 5 2.5 0.5 ; 23 41
31 1 0.967741935483871 -30 0.677494544757338 -0.023460504576725 0.032258064516129 31 15.1072124756335 0.487329434697856 ; 21 32 42 52
27 0 1 Inf 0.697503884014663 -0.0358244376041139 0 Inf 17.1610169491525 0 ; 11 23 31 51
47 7 0.851063829787234 -5.71428571428571 0.860880012447591 -0.0395336588401851 0.148936170212766 6.71428571428571 7.16949152542373 1.06779661016949 ; 11 31 51
15 0 1 Inf 0.543540997460379 -0.048291831458661 0 Inf 30.458089668616 0 ; 12 21 32 42 52
12 4 0.666666666666667 -2 0.187355372236386 -0.0776850294907288 0.333333333333333 3 1.94931773879142 0.649772579597141 ; 22 32 42
21 11 0.476190476190476 -0.909090909090909 0.347445625708147 0.00681265932761073 0.523809523809524 1.90909090909091 1.94444444444444 1.01851851851852 ; 12 32
21 3 0.857142857142857 -6 0.526447249252811 -0.0520417459227241 0.142857142857143 7 5.40123456790124 0.771604938271605 ; 12 32 42
30 15 0.5 -1 0.59603956067927 0.0993399267798783 0.5 2 2.5 1.25 ; 23 31
37 6 0.837837837837838 -5.16666666666667 0.706805826748108 -0.0349045967833215 0.162162162162162 6.16666666666667 6.58102766798419 1.06719367588933 ; 13 43 53
18 5 0.722222222222222 -2.6 0.313909448441731 -0.0263786091124678 0.277777777777778 3.6 2.84210526315789 0.789473684210526 ; 22 31 41
18 9 0.5 -1 0.222008262583023 -0.0304730926083491 0.5 2 2.4085637823372 1.2042818911686 ; 11 22 51
13 0 1 Inf 0.380492467614864 -0.113454721443539 0 Inf 5.08916920400174 0 ; 13 21 33 53
47 1 0.978723404255319 -46 0.860880012447591 -0.157435123621018 0.0212765957446809 47 7.16949152542373 0.152542372881356 ; 11 41 51
11 21 -0.909090909090909 0.476190476190476 -0.25090634738361 0.0386009765205554 1.90909090909091 0.523809523809524 0.559322033898305 1.06779661016949 ; 11 52
39 15 0.615384615384615 -1.6 0.606503825175203 -0.0978231976089037 0.384615384615385 2.6 2.12727272727273 0.818181818181818 ; 13 53
27 0 1 Inf 0.697503884014663 -0.14444513338447 0 Inf 17.1610169491525 0 ; 11 23 41 51
18 6 0.666666666666667 -2 0.222008262583023 -0.0398148451601769 0.333333333333333 3 2.4085637823372 0.8028545941124 ; 11 22 41
50 15 0.7 -2.33333333333333 1 -0.05 0.3 3.33333333333333 3 0.9 ; 31 41
45 14 0.688888888888889 -2.21428571428571 0.87287156094397 -0.0666776886832199 0.311111111111111 3.21428571428571 2.77777777777778 0.864197530864198 ; 32 42
27 2 0.925925925925926 -12.5 0.599221241579107 -0.0716620213814279 0.0740740740740741 13.5 5.72033898305085 0.423728813559322 ; 11 23 51
47 0 1 Inf 0.860880012447591 -0.0874351236210183 0 Inf 7.16949152542373 0 ; 11 31 41
12 14 -0.166666666666667 0.142857142857143 -0.135850023855518 -0.0754722354752877 1.16666666666667 0.857142857142857 0.727272727272727 0.848484848484849 ; 13 32
12 17 -0.416666666666667 0.294117647058824 -0.0388709971513682 0.123091490979333 1.41666666666667 0.705882352941177 0.909090909090909 1.28787878787879 ; 12 33
18 3 0.833333333333333 -5 0.386308295061732 -0.102745947072754 0.166666666666667 6 3.65497076023392 0.60916179337232 ; 12 21 42
24 14 0.416666666666667 -0.714285714285714 0.194206770872017 -0.103656374637212 0.583333333333333 1.71428571428571 1.37299771167048 0.80091533180778 ; 22 43
23 6 0.739130434782609 -2.83333333333333 0.364246398192887 -0.198679853559757 0.260869565217391 3.83333333333333 1.91666666666667 0.5 ; 12 52
23 4 0.826086956521739 -4.75 0.416585356643629 -0.0870309083307671 0.173913043478261 5.75 3.94736842105263 0.68649885583524 ; 22 43 53
